id_mov;presupuesto;fecha;tipo_contenido;duracion
27526;228058;18-01-26;audio;66
27527;145325;86-04-10;imagenes;57
27528;376470;72-09-02;audio;18
27529;89908;69-08-04;imagenes;45
27530;10298;07-10-26;audio;25
27531;952339;16-02-13;spam;71
27532;581721;84-04-21;video;55
27533;766148;05-01-06;video;17
27534;431105;12-05-18;video;37
27535;417294;75-11-22;spam;82
27536;375884;03-04-23;audio;30
27537;714781;74-12-25;imagenes;56
27538;883050;65-10-16;imagenes;73
27539;950419;01-08-23;video;2
27540;162887;15-12-28;spam;71
27541;146400;01-10-22;imagenes;76
27542;705835;89-03-12;audio;71
27543;479139;01-12-17;spam;3
27544;820777;08-03-13;audio;74
27545;910134;18-02-02;imagenes;58
27546;21286;17-05-14;audio;65
27547;64083;71-01-22;audio;33
27548;866835;89-06-14;imagenes;51
27549;503996;18-04-24;audio;89
27550;737895;06-04-09;imagenes;53
27551;498784;04-04-07;audio;77
27552;854931;74-05-06;audio;5
27553;896323;99-10-20;imagenes;10
27554;184956;04-04-17;imagenes;32
27555;95181;66-09-12;audio;83
27556;875855;19-03-01;video;20
27557;506682;95-11-18;audio;85
27558;972209;88-03-06;imagenes;58
27559;77839;15-03-29;video;46
27560;839391;19-08-17;imagenes;86
27561;806459;16-09-27;spam;41
27562;585560;90-08-27;imagenes;71
27563;232007;09-03-15;imagenes;54
27564;573;86-03-11;spam;64
27565;851490;15-04-29;audio;15
27566;103145;02-02-10;imagenes;54
27567;167654;67-03-10;video;35
27568;811968;16-10-06;audio;69
27569;494769;06-03-27;audio;80
27570;991784;98-10-28;spam;72
27571;754070;07-11-26;audio;16
27572;166132;05-06-18;audio;78
27573;829612;97-10-07;video;12
27574;434423;70-01-04;imagenes;83
27575;995817;16-02-07;audio;17
27576;218164;77-08-02;spam;58
27577;967723;98-03-07;video;60
27578;705541;71-09-08;spam;40
27579;42547;97-01-28;audio;69
27580;689786;87-01-06;imagenes;65
27581;306893;86-07-28;video;80
27582;614043;15-11-01;spam;88
27583;57898;19-05-04;audio;57
27584;685799;12-04-02;audio;11
27585;349578;19-04-29;video;46
27586;164467;13-03-14;spam;89
27587;678187;88-04-21;spam;67
27588;157658;17-01-03;audio;40
27589;274170;92-07-01;spam;2
27590;323879;01-06-20;video;71
27591;612128;79-01-01;audio;83
27592;921999;89-02-13;video;66
27593;75417;98-05-19;audio;36
27594;844144;95-05-27;spam;58
27595;120225;09-06-10;imagenes;53
27596;467798;16-02-18;audio;66
27597;640039;16-05-06;spam;12
27598;569954;99-09-08;spam;74
27599;337021;89-05-01;spam;1
27600;779867;00-05-01;imagenes;43
27601;230394;92-02-25;video;75
27602;635341;15-06-07;imagenes;81
27603;788949;18-10-15;imagenes;76
27604;683544;17-06-16;spam;88
27605;513532;17-12-25;audio;37
27606;410587;09-08-09;imagenes;13
27607;51648;88-03-01;spam;59
27608;916482;80-06-13;spam;69
27609;310051;06-01-26;video;54
27610;110460;12-03-07;audio;54
27611;279033;79-09-14;audio;13
27612;623100;73-10-31;imagenes;54
27613;393753;09-02-21;video;15
27614;259518;16-10-15;audio;74
27615;245877;75-09-26;spam;74
27616;727578;90-10-14;spam;51
27617;957508;11-09-16;audio;69
27618;533313;96-12-17;spam;10
27619;621332;12-07-03;imagenes;32
27620;724268;61-02-13;audio;84
27621;573147;92-02-24;video;74
27622;712572;15-01-04;video;28
27623;681812;16-06-23;spam;86
27624;408392;16-11-16;video;66
27625;492654;95-01-13;spam;88
27626;716977;07-04-03;spam;35
27627;262769;95-04-15;imagenes;28
27628;421048;15-12-19;audio;4
27629;933629;08-06-29;video;12
27630;105501;97-03-14;imagenes;83
27631;231662;88-06-29;video;76
27632;946438;61-03-09;video;88
27633;850250;92-08-30;video;20
27634;494714;18-07-05;imagenes;38
27635;242984;97-10-14;spam;81
27636;730729;92-09-06;audio;26
27637;761142;19-06-15;audio;13
27638;547598;02-12-04;imagenes;11
27639;177436;64-09-30;spam;36
27640;615774;06-12-05;audio;35
27641;514688;15-12-25;spam;17
27642;443196;05-12-29;video;57
27643;643078;13-02-20;spam;70
27644;497497;18-10-17;video;77
27645;670494;67-11-18;imagenes;14
27646;777185;13-04-07;spam;90
27647;52724;12-08-12;spam;38
27648;251994;00-08-13;audio;44
27649;944301;15-07-16;audio;85
27650;196395;09-08-01;imagenes;19
27651;883912;61-04-14;imagenes;43
27652;95550;71-12-29;imagenes;82
27653;895947;16-02-09;audio;60
27654;522824;98-12-03;video;11
27655;719556;11-12-08;video;69
27656;22194;14-06-17;video;25
27657;281023;19-03-21;imagenes;25
27658;236022;84-05-30;imagenes;70
27659;796127;79-07-19;audio;32
27660;625863;17-02-13;audio;62
27661;227573;12-01-04;spam;2
27662;599380;87-06-23;spam;70
27663;704830;75-07-06;video;59
27664;826147;09-06-09;audio;5
27665;775056;01-01-05;audio;54
27666;582062;95-07-13;video;18
27667;1651;06-03-02;audio;70
27668;519840;79-08-04;imagenes;27
27669;502959;55-09-08;video;17
27670;559379;96-06-07;imagenes;39
27671;343974;90-10-14;spam;45
27672;641712;18-04-20;audio;5
27673;890920;05-11-08;video;28
27674;301579;74-02-01;audio;32
27675;697023;15-07-14;video;15
27676;105471;16-03-04;video;8
27677;862334;14-02-05;spam;85
27678;676172;19-04-27;audio;63
27679;219187;82-07-11;audio;48
27680;214330;63-07-09;audio;56
27681;682033;17-06-18;imagenes;1
27682;10114;83-02-27;audio;38
27683;297838;05-09-11;video;21
27684;89577;17-12-10;imagenes;20
27685;989565;69-02-13;audio;39
27686;584399;19-04-22;imagenes;61
27687;641303;00-02-22;video;69
27688;134980;02-01-05;spam;71
27689;283874;72-01-01;imagenes;8
27690;630622;87-02-26;imagenes;66
27691;315612;17-04-10;audio;11
27692;909266;16-06-08;imagenes;83
27693;322341;00-06-17;audio;66
27694;369405;77-12-13;imagenes;30
27695;687847;17-11-23;video;50
27696;119207;95-02-02;imagenes;29
27697;993996;89-09-23;video;27
27698;484427;65-02-10;audio;90
27699;52183;87-08-23;video;14
27700;867816;05-07-23;spam;18
27701;142899;89-04-15;audio;76
27702;587219;11-04-15;audio;83
27703;133947;14-05-24;imagenes;89
27704;118940;09-03-26;spam;56
27705;799873;05-07-12;spam;58
27706;801054;89-08-21;audio;78
27707;824921;09-12-04;video;86
27708;633266;07-07-21;spam;44
27709;100328;90-09-10;spam;55
27710;72570;19-06-25;video;34
27711;559847;03-09-08;video;77
27712;825669;06-04-10;spam;72
27713;271842;91-03-09;imagenes;42
27714;963955;96-03-28;video;66
27715;584030;95-10-21;video;46
27716;537097;89-07-07;spam;78
27717;573177;87-03-07;imagenes;45
27718;371521;98-09-28;imagenes;6
27719;460220;05-12-23;imagenes;45
27720;504987;11-11-03;video;10
27721;533810;18-07-17;spam;45
27722;850162;00-01-27;imagenes;61
27723;992298;92-03-06;video;49
27724;671746;13-11-04;imagenes;80
27725;376465;08-11-28;video;43
27726;944814;02-09-23;imagenes;34
27727;338820;04-09-13;video;25
27728;619311;91-05-24;video;34
27729;747424;12-05-20;spam;28
27730;480199;14-08-26;imagenes;57
27731;163854;12-09-30;imagenes;1
27732;149007;11-01-10;video;26
27733;976742;67-04-18;video;49
27734;19754;18-03-22;spam;34
27735;942702;81-02-25;audio;53
27736;579494;77-01-31;spam;17
27737;593347;12-05-08;spam;72
27738;514224;00-11-24;spam;55
27739;548062;09-10-06;video;25
27740;149763;99-07-21;video;89
27741;727992;86-03-30;audio;63
27742;712163;03-03-12;audio;69
27743;249827;15-08-15;video;28
27744;733407;17-10-23;imagenes;19
27745;431277;09-08-02;spam;63
27746;912226;85-10-21;imagenes;53
27747;873667;02-02-20;audio;2
27748;884323;70-07-24;spam;36
27749;10120;86-01-03;audio;38
27750;557177;19-04-12;video;11
27751;879706;99-10-20;imagenes;2
27752;264419;08-09-12;audio;47
27753;457927;86-03-23;audio;73
27754;335094;19-04-24;imagenes;59
27755;565148;88-06-16;video;56
27756;607061;03-10-04;audio;72
27757;941984;86-06-23;spam;56
27758;742985;11-03-27;imagenes;18
27759;38997;11-09-05;audio;64
27760;381723;18-07-03;video;44
27761;863140;13-05-01;audio;19
27762;921528;06-12-29;audio;86
27763;80188;14-01-26;audio;1
27764;621170;12-11-12;video;54
27765;492338;06-08-13;spam;10
27766;215644;09-03-01;spam;14
27767;5575;93-07-16;video;53
27768;64449;11-04-21;video;55
27769;681375;18-07-25;audio;1
27770;996868;91-03-21;imagenes;28
27771;311162;07-07-09;video;73
27772;435626;96-05-01;imagenes;1
27773;83454;05-05-19;imagenes;41
27774;71725;17-12-15;audio;82
27775;18267;87-09-18;audio;60
27776;999388;92-03-15;imagenes;66
27777;310642;01-10-15;video;55
27778;603095;18-10-04;video;47
27779;798160;70-08-28;audio;52
27780;779546;85-03-28;video;16
27781;860645;98-02-18;audio;37
27782;581333;18-01-14;spam;70
27783;241767;03-08-27;spam;5
27784;718379;19-01-12;audio;55
27785;790454;73-11-17;imagenes;9
27786;316103;05-03-03;imagenes;54
27787;31547;74-06-24;audio;65
27788;386554;19-07-19;audio;26
27789;216828;09-03-25;imagenes;26
27790;824730;89-05-17;spam;75
27791;466665;10-04-14;spam;23
27792;274349;75-09-23;imagenes;79
27793;941992;00-12-10;video;5
27794;510334;05-02-10;video;3
27795;447092;80-08-30;video;37
27796;308439;92-02-14;video;20
27797;176982;10-10-26;imagenes;35
27798;872845;68-05-15;imagenes;59
27799;101821;14-08-24;spam;12
27800;224465;01-11-03;spam;9
27801;91080;98-12-15;imagenes;48
27802;337529;94-01-13;imagenes;1
27803;697757;12-05-10;video;29
27804;386963;16-03-02;audio;60
27805;40483;17-05-16;spam;60
27806;694284;57-07-25;audio;29
27807;882589;70-07-22;imagenes;60
27808;676347;77-09-16;audio;88
27809;403772;18-12-21;audio;62
27810;742174;09-09-19;video;64
27811;803473;95-09-29;spam;49
27812;489684;17-01-18;spam;1
27813;479233;18-04-07;audio;46
27814;577031;06-05-01;imagenes;39
27815;442148;00-01-26;video;67
27816;976618;19-01-27;video;42
27817;361338;08-01-14;video;44
27818;307430;04-08-01;video;75
27819;877222;81-09-08;video;23
27820;712848;97-07-12;video;54
27821;823186;12-06-12;spam;26
27822;829568;01-12-30;imagenes;29
27823;595498;17-07-16;imagenes;19
27824;630984;07-09-14;audio;14
27825;250101;19-07-28;spam;72
27826;305935;91-01-15;audio;66
27827;339911;18-06-29;video;53
27828;909445;99-09-03;audio;90
27829;358064;16-07-29;video;51
27830;577194;03-10-25;spam;9
27831;32051;13-01-05;imagenes;34
27832;993865;13-07-05;video;69
27833;893211;98-08-26;audio;45
27834;331149;17-06-09;imagenes;67
27835;539023;19-02-09;audio;87
27836;289065;91-05-30;video;58
27837;842322;71-07-27;imagenes;83
27838;592252;92-03-25;audio;62
27839;508610;10-08-14;imagenes;14
27840;347843;00-04-03;imagenes;30
27841;283088;16-02-10;imagenes;89
27842;941924;65-08-01;video;88
27843;724944;80-12-16;spam;87
27844;7458;19-03-07;video;27
27845;52551;74-07-22;audio;40
27846;61134;86-06-04;spam;26
27847;42498;08-09-03;video;46
27848;373827;74-01-26;imagenes;72
27849;177172;79-08-10;spam;80
27850;211537;88-06-19;spam;7
27851;370351;04-08-21;video;25
27852;911007;99-09-24;audio;73
27853;460860;05-08-15;imagenes;9
27854;886435;11-06-15;audio;55
27855;459913;13-01-06;video;58
27856;430423;19-07-14;video;2
27857;845211;14-09-21;audio;76
27858;270624;05-02-22;imagenes;63
27859;306759;11-08-23;spam;11
27860;644167;01-04-30;imagenes;70
27861;600079;13-02-21;imagenes;59
27862;517736;19-05-29;audio;9
27863;264459;13-07-08;video;37
27864;226299;72-06-05;spam;43
27865;798235;17-11-02;audio;26
27866;716557;97-06-20;audio;18
27867;325729;71-05-14;video;78
27868;814485;67-02-01;imagenes;88
27869;368070;87-01-15;spam;67
27870;281224;13-06-20;spam;72
27871;225632;19-06-28;audio;75
27872;187025;99-02-02;video;42
27873;960601;06-09-16;video;33
27874;870182;19-07-07;audio;11
27875;425069;14-09-05;imagenes;82
27876;780226;83-06-22;spam;27
27877;693070;11-04-29;spam;61
27878;560951;09-06-30;imagenes;29
27879;690454;17-01-14;video;30
27880;718252;06-12-27;audio;59
27881;644640;06-10-06;audio;7
27882;79071;73-01-17;video;32
27883;898054;05-07-01;video;41
27884;733486;87-05-18;spam;50
27885;46664;09-10-19;imagenes;74
27886;302842;67-08-17;spam;49
27887;130600;19-06-15;video;83
27888;59099;17-05-16;spam;41
27889;33946;12-01-05;video;25
27890;868581;01-05-07;video;5
27891;467828;19-02-27;audio;50
27892;313658;01-12-15;audio;65
27893;253900;09-07-04;spam;49
27894;654906;75-01-04;audio;58
27895;829984;02-07-18;video;30
27896;709461;03-05-28;imagenes;31
27897;486569;18-09-21;imagenes;55
27898;750363;89-03-31;audio;55
27899;760463;14-03-23;imagenes;66
27900;282985;10-08-16;audio;40
27901;156016;18-12-13;imagenes;77
27902;483714;78-04-13;audio;68
27903;817841;74-08-25;video;1
27904;639645;08-08-10;video;89
27905;812271;12-05-31;audio;21
27906;384787;07-02-21;audio;15
27907;596870;72-10-10;audio;36
27908;791866;80-06-12;spam;15
27909;811584;00-06-01;imagenes;78
27910;312025;88-01-31;video;24
27911;68824;92-12-15;spam;76
27912;186454;83-04-10;video;32
27913;497118;01-04-30;spam;2
27914;529694;80-04-24;imagenes;27
27915;489318;15-11-14;audio;73
27916;260014;78-03-10;video;44
27917;106407;19-08-18;spam;2
27918;906574;15-06-13;audio;82
27919;662313;85-05-16;video;79
27920;375468;18-09-25;spam;4
27921;652129;05-08-31;spam;89
27922;36759;11-02-12;spam;45
27923;633996;67-03-22;audio;34
27924;681863;91-12-15;spam;28
27925;235241;08-04-07;imagenes;3
27926;618269;18-09-25;spam;47
27927;834116;76-06-27;spam;60
27928;177857;81-04-19;audio;38
27929;851985;18-07-02;imagenes;12
27930;804515;07-02-10;audio;58
27931;848497;03-04-29;video;8
27932;186037;85-07-12;video;65
27933;197301;07-08-12;video;27
27934;307011;12-10-13;imagenes;39
27935;4599;99-10-07;video;80
27936;958090;75-05-30;audio;80
27937;436149;04-04-10;audio;73
27938;993559;68-11-30;audio;48
27939;509150;12-01-30;audio;55
27940;802761;12-10-25;audio;60
27941;690467;87-11-01;video;87
27942;555203;01-08-22;spam;58
27943;981952;82-03-15;video;53
27944;525168;05-11-08;spam;80
27945;500702;17-09-21;audio;4
27946;646104;04-11-29;audio;4
27947;612313;10-04-12;audio;23
27948;408803;14-02-10;audio;49
27949;467181;02-06-19;video;20
27950;224053;07-10-03;audio;65
27951;421256;15-10-09;imagenes;34
27952;809978;95-09-11;imagenes;44
27953;354892;95-12-29;audio;3
27954;780367;81-10-17;video;6
27955;351368;90-03-06;imagenes;45
27956;825384;78-11-12;spam;27
27957;979632;01-04-05;imagenes;59
27958;951211;93-04-19;spam;44
27959;781701;06-10-10;imagenes;8
27960;75142;12-09-12;audio;44
27961;518563;97-01-10;video;78
27962;123921;10-03-01;imagenes;77
27963;782976;11-02-12;spam;4
27964;280395;19-03-30;audio;2
27965;971285;97-10-30;video;49
27966;602941;93-12-22;video;72
27967;818311;08-01-29;spam;7
27968;61967;63-08-08;imagenes;9
27969;654969;06-08-31;audio;31
27970;72780;01-10-27;audio;36
27971;502598;11-12-24;audio;85
27972;80872;79-03-11;video;14
27973;508201;13-03-11;spam;83
27974;475304;19-04-19;video;34
27975;836904;16-11-17;audio;70
27976;129039;06-03-11;spam;51
27977;973195;96-05-12;audio;7
27978;402739;15-04-27;audio;57
27979;170774;13-02-08;spam;84
27980;929803;94-03-24;imagenes;44
27981;923979;96-01-20;imagenes;79
27982;909124;69-09-21;spam;8
27983;611401;83-04-05;imagenes;56
27984;327046;78-05-24;audio;14
27985;338373;03-11-19;audio;54
27986;332807;06-06-20;audio;38
27987;406518;14-01-16;audio;29
27988;401754;82-12-18;audio;34
27989;488128;70-05-09;video;78
27990;321815;17-12-01;audio;71
27991;994912;96-01-29;video;46
27992;243889;07-05-07;video;89
27993;528719;16-07-06;video;29
27994;121506;15-12-04;spam;9
27995;565054;12-03-08;imagenes;70
27996;264280;91-09-23;audio;57
27997;239881;06-04-10;spam;45
27998;757680;08-10-23;imagenes;37
27999;19210;02-11-03;spam;18
28000;950796;19-06-13;spam;43
28001;171624;02-07-28;imagenes;69
28002;856792;16-10-03;spam;62
28003;751211;12-08-26;audio;89
28004;374638;03-02-09;audio;44
28005;174970;12-09-20;imagenes;10
28006;145353;89-03-29;audio;41
28007;601787;02-04-03;spam;45
28008;678985;15-04-09;audio;45
28009;530604;14-10-13;imagenes;4
28010;861047;94-05-20;audio;62
28011;650348;05-01-23;spam;39
28012;331341;14-05-18;spam;3
28013;262643;16-04-01;imagenes;23
28014;90556;15-05-12;video;4
28015;443129;12-07-23;audio;36
28016;324635;03-01-11;audio;85
28017;666944;74-10-10;audio;4
28018;51197;03-11-22;audio;23
28019;151522;74-03-01;spam;51
28020;676991;19-05-30;video;43
28021;431164;70-08-15;spam;85
28022;734254;17-10-20;imagenes;52
28023;328285;81-07-20;video;33
28024;142436;84-10-25;spam;42
28025;981609;81-06-01;imagenes;31
28026;368989;13-07-04;imagenes;30
28027;460522;76-12-29;video;30
28028;681210;19-07-12;spam;8
28029;79444;09-05-13;spam;59
28030;467601;18-06-28;audio;85
28031;396604;16-06-24;imagenes;10
28032;511097;82-12-12;spam;23
28033;56878;11-09-01;audio;42
28034;703430;19-05-21;spam;38
28035;804083;13-12-29;audio;64
28036;269006;09-12-07;spam;31
28037;688752;19-04-02;video;63
28038;921795;11-12-09;audio;82
28039;240440;19-03-28;spam;10
28040;131712;89-05-14;spam;73
28041;278231;81-09-02;spam;48
28042;926611;06-04-27;spam;46
28043;208963;09-02-06;audio;61
28044;522746;06-10-12;video;32
28045;285134;15-04-10;imagenes;24
28046;665867;73-03-12;spam;14
28047;966719;16-05-14;video;59
28048;682919;88-10-05;spam;77
28049;403354;00-01-18;video;78
28050;35913;16-08-05;audio;15
28051;203065;11-09-07;spam;48
28052;219063;02-11-06;audio;6
28053;726993;19-07-16;spam;56
28054;13868;10-02-21;video;63
28055;588532;87-11-10;imagenes;40
28056;629787;14-08-23;video;49
28057;280915;82-07-23;imagenes;62
28058;307453;77-06-16;audio;6
28059;877494;91-12-29;video;43
28060;152395;66-11-28;video;49
28061;912115;19-08-16;audio;71
28062;625577;19-07-26;video;72
28063;718572;74-09-20;imagenes;19
28064;548614;08-10-20;audio;6
28065;437261;90-04-17;imagenes;83
28066;986282;97-10-21;imagenes;88
28067;288909;93-11-30;audio;63
28068;119958;16-04-16;audio;14
28069;259913;78-04-27;video;24
28070;361745;16-03-12;video;44
28071;151714;11-11-26;imagenes;24
28072;393642;18-01-11;video;2
28073;826708;03-02-03;spam;2
28074;734977;89-02-23;imagenes;85
28075;345498;14-07-10;audio;39
28076;684679;70-05-22;audio;68
28077;472384;94-05-08;imagenes;70
28078;987391;05-08-14;spam;54
28079;342618;11-01-06;spam;71
28080;669984;85-11-10;video;52
28081;618244;80-09-02;imagenes;69
28082;396796;89-04-06;video;87
28083;546475;98-05-18;video;63
28084;94646;10-07-16;video;25
28085;980529;12-09-19;audio;88
28086;728217;00-07-05;imagenes;51
28087;283158;17-06-11;audio;62
28088;677211;88-04-17;video;49
28089;788895;85-03-20;video;71
28090;540728;05-05-30;imagenes;29
28091;820463;06-12-22;video;14
28092;165925;14-07-16;audio;59
28093;976515;18-01-15;spam;69
28094;117974;15-05-22;imagenes;4
28095;61982;83-06-06;video;18
28096;40430;90-07-06;imagenes;16
28097;176732;04-06-01;spam;1
28098;782417;98-06-16;spam;6
28099;363560;10-03-28;spam;69
28100;793153;87-05-07;imagenes;25
28101;239518;06-12-29;imagenes;36
28102;833875;08-10-07;audio;71
28103;495696;18-07-31;audio;48
28104;73521;03-08-20;spam;69
28105;420719;09-09-18;imagenes;61
28106;314572;16-08-11;video;34
28107;742521;02-05-27;audio;43
28108;327276;09-02-19;video;3
28109;165697;78-03-01;imagenes;46
28110;161692;12-03-25;imagenes;57
28111;740037;04-06-30;imagenes;88
28112;461337;18-11-23;imagenes;23
28113;216513;03-03-02;audio;22
28114;194841;76-10-26;video;71
28115;21973;18-06-09;spam;32
28116;362718;99-01-02;video;7
28117;845139;71-01-01;spam;57
28118;175317;11-03-23;spam;72
28119;453419;13-05-03;audio;78
28120;752726;95-01-30;spam;19
28121;306507;12-01-09;audio;38
28122;460610;18-04-03;video;17
28123;745064;00-05-11;audio;78
28124;241315;17-07-02;audio;32
28125;981228;14-06-10;video;3
28126;67773;18-06-09;video;49
28127;187133;18-10-29;spam;24
28128;960696;02-12-22;imagenes;42
28129;758029;14-08-12;spam;68
28130;667768;15-08-31;spam;59
28131;788981;18-03-31;video;66
28132;734708;05-07-28;audio;33
28133;508984;87-02-27;audio;69
28134;959533;86-10-24;imagenes;24
28135;984838;19-03-19;video;62
28136;641696;12-12-11;imagenes;78
28137;572750;83-03-31;video;23
28138;191444;00-02-18;spam;78
28139;622883;95-09-02;video;73
28140;538439;00-05-18;audio;17
28141;528758;02-02-11;audio;61
28142;87780;13-02-24;video;64
28143;31420;15-08-08;spam;81
28144;351396;93-06-23;video;1
28145;595423;15-09-12;spam;80
28146;151973;19-06-12;audio;56
28147;313013;18-09-21;video;65
28148;877946;07-07-05;spam;63
28149;11260;83-10-12;audio;18
28150;572182;89-10-19;audio;81
28151;196398;16-12-02;video;57
28152;453778;91-08-09;audio;5
28153;857579;19-01-23;audio;88
28154;938987;06-07-22;audio;90
28155;3672;88-11-13;audio;66
28156;858187;04-05-09;spam;36
28157;626834;79-08-30;imagenes;3
28158;743919;93-05-25;audio;22
28159;894214;56-04-07;video;87
28160;718697;71-11-10;video;49
28161;49796;19-08-04;audio;35
28162;298592;53-08-17;audio;16
28163;859449;05-05-26;imagenes;72
28164;781937;13-07-19;video;86
28165;54468;81-11-19;imagenes;33
28166;105317;08-06-10;spam;46
28167;929286;19-02-22;spam;30
28168;690825;13-01-20;imagenes;38
28169;577041;02-06-21;spam;61
28170;801403;18-08-11;video;28
28171;692702;10-08-23;spam;41
28172;74953;09-11-10;video;32
28173;491038;06-04-07;imagenes;30
28174;862284;02-09-12;audio;10
28175;40192;04-10-09;imagenes;25
28176;352191;07-08-18;video;76
28177;374149;03-11-15;audio;77
28178;914739;73-12-12;imagenes;39
28179;627140;66-08-22;spam;11
28180;854288;96-02-23;spam;15
28181;416155;14-06-12;audio;11
28182;497747;02-10-02;spam;29
28183;761866;09-06-26;video;39
28184;599517;83-08-06;imagenes;70
28185;977555;12-06-30;imagenes;62
28186;547406;08-03-04;video;70
28187;741496;62-04-13;imagenes;14
28188;517045;16-10-25;imagenes;54
28189;487269;87-02-07;video;19
28190;776535;97-08-25;audio;52
28191;466086;13-09-05;imagenes;10
28192;929222;07-02-02;spam;56
28193;231773;04-03-17;audio;15
28194;283427;15-04-09;imagenes;40
28195;306197;09-02-26;imagenes;21
28196;333522;65-01-28;audio;81
28197;541466;18-03-03;spam;16
28198;417825;01-10-17;audio;33
28199;968478;08-12-30;audio;3
28200;373925;17-08-17;spam;9
28201;52642;13-01-17;audio;39
28202;364799;05-04-15;spam;54
28203;127917;82-08-11;video;88
28204;476207;53-02-18;video;27
28205;25096;15-04-18;imagenes;1
28206;1526;86-02-16;audio;20
28207;383835;91-03-21;imagenes;80
28208;289447;11-11-06;audio;37
28209;507274;07-04-20;video;1
28210;656633;19-04-30;imagenes;68
28211;667044;69-12-10;imagenes;34
28212;851156;88-08-04;spam;5
28213;317148;04-12-01;audio;3
28214;77656;09-09-04;spam;83
28215;17683;07-08-04;video;58
28216;820566;04-11-09;spam;54
28217;218333;02-10-02;audio;61
28218;233851;11-08-18;audio;23
28219;859929;71-01-21;video;78
28220;676899;61-10-07;video;47
28221;911425;16-01-01;spam;82
28222;172458;77-08-18;imagenes;68
28223;651979;18-03-13;audio;24
28224;208654;84-01-29;spam;21
28225;404126;05-01-10;spam;40
28226;271101;70-02-22;audio;69
28227;501125;96-02-18;spam;14
28228;217967;71-07-21;video;49
28229;536793;90-07-29;audio;43
28230;348134;14-11-07;spam;6
28231;868145;17-01-16;imagenes;86
28232;435600;12-05-18;video;69
28233;378364;62-08-22;video;45
28234;213635;18-01-29;spam;21
28235;668299;67-03-18;imagenes;37
28236;864662;11-12-01;video;51
28237;653168;14-12-28;spam;60
28238;750804;91-01-17;audio;86
28239;988695;91-02-08;spam;49
28240;361805;13-12-16;audio;68
28241;566107;08-01-02;audio;59
28242;450659;98-02-28;spam;58
28243;673884;07-04-20;imagenes;6
28244;471245;52-12-19;spam;27
28245;334635;08-09-10;imagenes;90
28246;743104;17-10-27;imagenes;5
28247;498202;14-11-24;imagenes;81
28248;264871;15-06-16;spam;73
28249;612853;05-03-28;video;70
28250;450877;17-09-20;video;46
28251;591864;98-11-28;imagenes;30
28252;794401;05-07-04;spam;72
28253;753068;08-05-09;audio;41
28254;24021;93-08-23;video;37
28255;812894;11-08-18;video;54
28256;314313;79-09-17;video;48
28257;761216;19-02-22;imagenes;48
28258;511807;11-11-25;imagenes;51
28259;141377;12-02-08;audio;64
28260;34648;77-12-10;video;78
28261;202008;02-12-10;imagenes;90
28262;738793;19-08-25;video;3
28263;449171;90-07-16;spam;62
28264;176385;84-01-26;video;61
28265;445065;59-02-20;video;87
28266;555209;96-11-12;spam;42
28267;926643;17-08-10;spam;62
28268;176406;94-08-23;spam;82
28269;478039;99-01-14;spam;27
28270;915067;17-04-04;spam;33
28271;624190;97-02-28;audio;85
28272;276359;11-06-13;audio;24
28273;982920;06-08-28;audio;37
28274;665633;17-06-04;imagenes;75
28275;182881;87-09-30;video;49
28276;315443;16-08-09;spam;29
28277;926811;15-12-05;spam;47
28278;448215;93-02-26;audio;79
28279;853075;64-09-29;imagenes;48
28280;179921;95-12-18;audio;73
28281;998711;01-03-02;imagenes;48
28282;840573;19-01-23;spam;59
28283;529419;84-01-18;imagenes;61
28284;697435;08-11-21;video;27
28285;34666;03-12-15;video;54
28286;847535;97-05-25;audio;59
28287;397294;01-01-22;imagenes;76
28288;723047;84-03-02;audio;20
28289;577392;19-06-24;audio;76
28290;112528;71-12-06;imagenes;5
28291;635747;17-06-08;spam;62
28292;944852;19-06-29;spam;57
28293;674482;13-12-30;video;21
28294;320417;81-03-29;spam;33
28295;758197;69-04-09;imagenes;89
28296;314781;00-02-21;audio;21
28297;792092;05-06-25;video;50
28298;150220;12-02-29;spam;20
28299;485582;17-05-28;audio;44
28300;610949;58-04-14;video;71
28301;132295;84-01-25;video;48
28302;834729;68-09-19;imagenes;35
28303;148510;19-03-30;imagenes;44
28304;303962;97-05-10;imagenes;54
28305;356456;72-05-13;audio;60
28306;379690;07-05-02;spam;44
28307;825969;04-05-28;audio;66
28308;223325;16-01-10;audio;56
28309;744182;10-02-22;imagenes;44
28310;651004;96-12-20;audio;41
28311;170899;17-07-04;spam;78
28312;956476;98-05-20;spam;66
28313;929474;71-12-23;imagenes;52
28314;777809;11-04-22;imagenes;22
28315;6345;67-06-23;video;14
28316;548690;86-03-10;video;52
28317;41698;18-06-26;imagenes;31
28318;615116;19-06-06;imagenes;85
28319;230758;96-01-12;spam;4
28320;557996;14-03-07;audio;2
28321;664667;84-08-17;spam;8
28322;313897;06-04-26;spam;47
28323;391763;10-07-25;audio;52
28324;824322;19-07-19;imagenes;82
28325;94389;93-11-27;imagenes;90
28326;721980;09-10-30;audio;21
28327;621665;66-06-17;spam;22
28328;425684;11-06-10;spam;38
28329;643435;68-08-29;imagenes;57
28330;838807;95-12-22;imagenes;2
28331;899166;18-02-20;video;51
28332;599403;16-02-21;video;27
28333;879793;90-02-20;video;6
28334;759636;08-08-22;imagenes;53
28335;362614;15-01-10;spam;35
28336;213307;87-01-20;spam;40
