id_mov;presupuesto;fecha;n_esperado_personas;lugar
11352;79802;15-08-18;19068;9 Oakridge Park
11353;800038;79-02-24;19068;869 Springview Drive
11354;851121;83-09-05;19068;8 Corry Parkway
11355;701908;15-02-05;19070;52332 John Wall Place
11356;201976;92-04-12;19073;3 Tony Terrace
11357;500312;69-09-19;19073;7 Golden Leaf Terrace
11358;209210;12-01-04;19073;468 Evergreen Lane
11359;464133;09-08-31;19074;19 Mariners Cove Center
11360;13013;00-09-12;19078;2 Tony Plaza
11361;824287;04-02-02;19079;092 Ilene Point
11362;231906;89-11-20;19079;141 Upham Hill
11363;372699;08-03-20;19081;19456 Nancy Parkway
11364;946456;99-07-25;19082;616 Division Alley
11365;795768;87-10-22;19082;24472 Browning Junction
11366;828480;96-09-14;19084;659 Cordelia Court
11367;178389;71-03-27;19085;1 Meadow Vale Lane
11368;222317;98-11-27;19086;920 Everett Pass
11369;684195;85-01-18;19088;080 Stang Avenue
11370;434017;18-07-11;19089;4 Manufacturers Crossing
11371;304506;65-07-20;19090;99018 Veith Drive
11372;202472;94-05-01;19090;8475 Express Circle
11373;786048;17-08-01;19091;9 Doe Crossing Way
11374;297597;88-06-12;19092;5572 Sloan Terrace
11375;418875;98-06-11;19094;44 Elka Junction
11376;709135;81-08-17;19095;141 Vidon Parkway
11377;91014;97-09-02;19098;8 Orin Alley
11378;796833;07-08-11;19098;58263 John Wall Center
11379;352358;97-02-06;19100;7 Northview Court
11380;813848;15-03-17;19101;784 Corscot Point
11381;625481;09-07-24;19103;90 Declaration Drive
11382;246092;16-01-31;19103;78749 Northwestern Center
11383;889093;85-08-08;19105;0718 West Plaza
11384;398847;09-02-18;19105;4510 Morningstar Plaza
11385;427898;88-09-29;19109;7764 Stang Avenue
11386;74019;05-11-25;19116;13107 Milwaukee Park
11387;881450;18-10-28;19124;81 Amoth Lane
11388;49721;11-03-18;19124;41 Luster Drive
11389;542625;90-03-07;19124;28683 Colorado Plaza
11390;726143;09-07-22;19124;989 Mcguire Drive
11391;875708;99-12-12;19129;03068 Knutson Lane
11392;443841;98-01-26;19130;92876 Mccormick Alley
11393;758397;96-11-20;19131;09101 Columbus Road
11394;912082;00-06-02;19131;7362 Tennessee Crossing
11395;581072;01-08-20;19132;055 Roxbury Terrace
11396;981733;91-12-01;19133;617 Redwing Alley
11397;216453;19-04-19;19134;73264 Dapin Alley
11398;871549;07-10-04;19135;30152 Quincy Place
11399;685812;77-09-18;19135;0 Butterfield Court
11400;736387;14-10-11;19139;54169 Holmberg Circle
11401;836146;18-12-29;19141;51702 Hallows Hill
11402;582852;16-03-10;19141;8142 Erie Avenue
11403;117401;19-08-12;19141;3 Mifflin Trail
11404;35765;19-04-19;19142;8 Toban Drive
11405;603632;07-02-11;19142;55 Declaration Alley
11406;111265;17-05-20;19144;0 Gale Street
11407;506761;03-08-05;19149;960 Boyd Place
11408;688871;57-06-16;19150;15581 Acker Lane
11409;944663;00-01-24;19150;66 Sherman Hill
11410;937777;04-02-05;19153;96 Farragut Circle
11411;112301;13-04-30;19156;437 Amoth Place
11412;621070;19-05-15;19156;2 Trailsway Point
11413;305616;92-07-27;19157;8529 Artisan Point
11414;578832;81-07-16;19161;31505 Del Mar Trail
11415;632043;13-05-17;19163;826 Tomscot Drive
11416;260806;13-02-13;19164;9445 Hovde Terrace
11417;390039;94-03-30;19164;9 Pawling Plaza
11418;343352;06-03-27;19164;89 Morrow Center
11419;392047;19-02-17;19166;19 Mariners Cove Center
11420;457958;86-10-09;19169;584 Burrows Terrace
11421;685827;14-10-28;19172;5100 Commercial Drive
11422;709732;19-06-27;19173;4 Commercial Court
11423;282576;60-07-06;19174;02 Algoma Trail
11424;958036;12-07-16;19174;0 Ludington Point
11425;993904;06-06-29;19175;7 Everett Court
11426;417666;84-09-25;19178;58181 Dexter Alley
11427;713103;92-12-24;19179;680 2nd Point
11428;513274;09-12-10;19182;0 Emmet Point
11429;633956;15-10-03;19183;1 Brown Place
11430;735692;05-01-21;19183;77 Claremont Terrace
11431;390185;08-03-02;19183;65 Corry Center
11432;828209;03-05-11;19188;680 2nd Point
11433;896987;77-10-12;19191;5 Washington Point
11434;617214;87-11-18;19195;8804 Montana Way
11435;512985;09-09-27;19199;86971 Mendota Avenue
11436;232765;91-05-28;19200;69643 Menomonie Park
11437;286827;19-04-30;19200;23 Valley Edge Avenue
11438;48364;78-05-26;19205;5257 Katie Junction
11439;644751;09-08-19;19206;22179 Mayfield Terrace
11440;604596;99-10-16;19207;3 Jenifer Avenue
11441;647439;14-01-20;19210;99249 Sycamore Terrace
11442;421643;19-07-22;19212;02 Golf Course Park
11443;424970;13-05-16;19213;1833 Acker Park
11444;281663;69-03-27;19214;9004 Lakeland Street
11445;904713;15-08-31;19215;642 Utah Way
11446;145313;57-01-22;19216;0886 Hoffman Court
11447;271923;19-06-30;19217;194 Golf Center
11448;717693;17-01-13;19221;6358 Caliangt Court
11449;101787;06-06-17;19221;599 Mockingbird Way
11450;102714;87-12-02;19222;50 Straubel Point
11451;300701;03-09-02;19228;538 Eastwood Terrace
11452;261971;11-11-09;19231;292 Cardinal Terrace
11453;703217;82-07-27;19232;39649 Maple Circle
11454;67932;15-07-25;19233;870 Gina Hill
11455;122771;94-06-07;19237;79 Crescent Oaks Trail
11456;580291;19-08-20;19237;23 Troy Way
11457;944986;01-10-07;19240;1027 Straubel Way
11458;886683;00-01-18;19240;03 Spenser Avenue
11459;11262;08-07-03;19241;848 Tennyson Drive
11460;5866;16-10-04;19241;06944 Old Shore Park
11461;312024;14-12-30;19242;1 Logan Trail
11462;798905;87-07-15;19247;88149 Eagan Trail
11463;351784;99-04-06;19248;0962 Nobel Hill
11464;732325;18-10-22;19249;61278 Banding Alley
11465;196692;13-08-26;19251;852 Continental Park
11466;407918;77-02-24;19255;63927 Del Mar Avenue
11467;724261;19-04-04;19255;7839 Anhalt Junction
11468;130405;10-12-18;19256;9 Anzinger Street
11469;566031;06-04-02;19259;85 Katie Street
11470;209150;97-05-10;19263;9925 Ludington Plaza
11471;245971;17-12-19;19264;3577 Raven Terrace
11472;631656;16-10-28;19264;54169 Holmberg Circle
11473;70710;19-01-26;19265;7764 Stang Avenue
11474;945008;00-03-08;19266;8786 Pearson Hill
11475;890632;97-03-01;19267;4861 Judy Road
11476;649138;04-05-25;19272;98044 Hooker Circle
11477;314487;87-12-02;19276;1015 Bluejay Street
11478;522924;05-12-28;19278;9477 Commercial Way
11479;347380;10-11-24;19280;8142 Erie Avenue
11480;945988;19-02-26;19283;8030 Nelson Trail
11481;826596;94-08-07;19284;11526 Huxley Court
11482;480491;03-08-05;19284;0 Butterfield Trail
11483;393668;07-04-18;19287;3036 Anthes Terrace
11484;609375;90-02-04;19288;28091 Vernon Junction
11485;299141;14-07-28;19288;1289 Waxwing Road
11486;113886;18-05-17;19292;7728 Sauthoff Parkway
11487;209801;03-12-20;19293;9 Anhalt Circle
11488;9181;11-09-12;19293;7764 Stang Avenue
11489;638942;88-11-29;19294;8030 Nelson Trail
11490;888799;93-02-27;19298;674 2nd Park
11491;647558;03-03-18;19299;243 Lawn Crossing
11492;457779;99-04-24;19300;0 Coleman Terrace
11493;980173;15-06-16;19300;8030 Nelson Trail
11494;700117;77-09-02;19303;9069 Maywood Pass
11495;725533;14-05-20;19303;3 Straubel Circle
11496;415519;63-01-04;19305;3 Sunfield Plaza
11497;750308;88-04-02;19306;60 Cascade Circle
11498;282831;92-04-26;19308;4040 East Drive
11499;98370;00-03-13;19311;806 Coleman Way
11500;852753;10-12-26;19312;4902 Warrior Alley
11501;411472;91-03-26;19313;8 Corry Parkway
11502;808807;19-06-15;19313;706 Loomis Circle
11503;950315;15-12-17;19314;30 Arizona Drive
11504;383333;76-08-22;19317;93572 Crest Line Court
11505;306664;09-04-26;19318;7 Ramsey Road
11506;78816;96-12-24;19319;16079 Sunfield Alley
11507;638709;78-04-14;19323;94223 Village Green Trail
11508;478173;13-11-22;19325;09939 Everett Court
11509;229371;11-08-29;19327;77 Hauk Alley
11510;30284;00-02-15;19330;689 Dexter Circle
11511;19119;82-05-25;19331;9 Oakridge Park
11512;76438;92-04-17;19337;7 Ramsey Road
11513;128908;66-07-11;19338;02553 Meadow Vale Trail
11514;130992;10-04-11;19338;6 Debs Lane
11515;562300;13-08-07;19340;9100 Morning Plaza
11516;4822;96-01-31;19340;9069 Maywood Pass
11517;830681;88-04-29;19341;44 Maple Court
11518;904660;18-06-10;19341;9827 Corry Point
11519;832095;02-11-29;19341;26 South Alley
11520;287974;08-01-19;19342;3782 Corry Street
11521;917487;17-12-22;19342;51702 Hallows Hill
11522;187379;16-06-27;19343;36 New Castle Park
11523;499334;88-02-21;19345;01 Maywood Parkway
11524;102060;05-01-14;19345;7 Roth Park
11525;79863;01-03-10;19350;3294 Crescent Oaks Avenue
11526;424165;11-09-15;19351;02553 Meadow Vale Trail
11527;371979;15-06-10;19354;6 Mesta Pass
11528;757308;03-12-05;19357;81671 Grim Alley
11529;717060;13-01-31;19358;4687 American Ash Avenue
11530;627971;13-02-25;19360;7 Mitchell Court
11531;230397;15-07-28;19362;0 Muir Park
11532;301199;66-04-22;19362;77 Claremont Terrace
11533;415887;96-10-04;19362;43 Morrow Plaza
11534;681426;09-09-10;19363;134 Green Ridge Lane
11535;864317;02-09-17;19363;1399 Huxley Park
11536;31154;17-02-12;19368;14 Boyd Place
11537;810913;87-08-27;19370;970 Marquette Court
11538;529666;79-02-12;19370;8 Wayridge Avenue
11539;144407;99-04-16;19372;2 Pine View Court
11540;218510;00-01-16;19372;69 Killdeer Way
11541;668054;16-08-07;19373;59938 Caliangt Point
11542;373338;82-07-30;19374;92663 International Alley
11543;229315;15-01-17;19375;9508 Golden Leaf Park
11544;742545;93-11-21;19376;2 Vahlen Place
11545;122405;16-11-07;19376;22451 Mifflin Hill
11546;508851;98-03-23;19380;394 Cambridge Center
11547;305272;13-04-23;19380;7 Gulseth Place
11548;544608;98-04-05;19385;65 La Follette Drive
11549;477251;07-02-10;19385;19652 Golf View Plaza
11550;645225;16-04-10;19386;24 Sachtjen Alley
11551;718505;83-01-05;19390;100 Evergreen Pass
11552;3932;16-07-01;19391;043 Eliot Lane
11553;294835;83-03-28;19393;3 Ludington Way
11554;999160;81-01-03;19393;5074 Hazelcrest Avenue
11555;698160;88-05-09;19393;233 Superior Lane
11556;212052;07-04-14;19394;5664 Anderson Crossing
11557;591943;18-08-23;19396;06 Nevada Hill
11558;37248;17-04-05;19398;98 Anzinger Lane
11559;51031;99-04-30;19402;58 Darwin Street
11560;116799;16-07-01;19404;01744 Granby Alley
11561;22198;13-03-20;19407;64 2nd Street
11562;282561;56-03-29;19408;645 Kennedy Trail
11563;474202;18-03-07;19409;3 Straubel Circle
11564;31962;19-01-01;19409;3 Ludington Way
11565;255932;83-10-25;19411;25 Waubesa Place
11566;701022;10-02-18;19412;08 Morningstar Drive
11567;23630;69-12-20;19417;483 Schlimgen Avenue
11568;627486;96-11-29;19419;9806 Hoffman Street
11569;265181;13-04-11;19419;24472 Browning Junction
11570;901807;05-11-16;19419;8 Emmet Terrace
11571;710506;78-03-28;19419;4 New Castle Lane
11572;404393;84-05-25;19421;424 Goodland Alley
11573;7711;62-11-14;19425;22 Lawn Crossing
11574;176554;15-01-25;19426;8719 Vahlen Road
11575;739176;94-12-27;19428;99 Londonderry Plaza
11576;390369;66-08-06;19429;2 Vahlen Place
11577;58143;17-04-06;19430;4734 Luster Center
11578;670664;01-07-20;19432;93 Hoepker Drive
11579;609453;04-04-15;19434;7 Ryan Junction
11580;866096;19-04-05;19436;4 Amoth Park
11581;995633;11-09-02;19439;16 Waubesa Street
11582;597969;93-01-07;19439;20 Anthes Trail
11583;484203;15-11-01;19442;7255 Swallow Road
11584;931408;15-10-15;19442;4040 East Drive
11585;285106;72-04-28;19444;4 Bowman Way
11586;784750;86-05-31;19446;28683 Colorado Plaza
11587;690366;01-09-29;19446;3 Continental Avenue
11588;354909;95-03-17;19447;14 Northwestern Terrace
11589;53136;17-04-01;19448;4 Moland Center
11590;184062;81-08-15;19448;833 Cody Avenue
11591;551570;98-12-25;19449;05 Autumn Leaf Crossing
11592;952235;06-05-08;19449;483 Schlimgen Avenue
11593;837659;87-10-09;19450;4516 David Road
11594;17380;12-07-17;19453;0593 Stoughton Plaza
11595;666178;06-05-16;19453;306 Fuller Street
11596;580468;09-12-24;19454;55 Menomonie Center
11597;972593;16-06-24;19460;6 Debs Lane
11598;850603;10-05-15;19462;7255 Swallow Road
11599;887874;97-05-10;19463;317 Porter Road
11600;129029;91-02-25;19468;8936 Holmberg Hill
11601;106870;07-05-24;19468;90 Farragut Circle
11602;718813;15-12-01;19470;216 Maple Wood Trail
11603;457037;04-08-27;19471;19 Mallory Crossing
11604;637281;19-01-21;19477;53 Veith Trail
11605;896895;12-11-13;19478;99249 Sycamore Terrace
11606;827191;80-12-09;19481;55 Anzinger Alley
11607;705058;80-10-29;19481;06 Stang Drive
11608;194386;09-06-27;19482;0 Nancy Parkway
11609;328047;14-10-12;19486;45 Merry Court
11610;3186;18-04-26;19487;81670 Kipling Alley
11611;107689;13-10-02;19487;4516 David Road
11612;386082;18-11-05;19494;8 Gulseth Alley
11613;770943;08-07-09;19498;4 7th Place
11614;889223;97-10-09;19499;906 Melvin Street
11615;528457;03-02-13;19504;32 Walton Point
11616;104693;80-09-07;19504;331 David Alley
11617;534033;96-09-09;19506;4378 Dapin Terrace
11618;680295;06-04-27;19507;803 Helena Way
11619;416224;09-03-28;19507;36 Goodland Crossing
11620;628248;14-10-16;19509;233 Southridge Trail
11621;61869;84-07-04;19512;41 Sullivan Place
11622;903798;17-07-16;19514;652 Hollow Ridge Way
11623;194992;08-03-02;19514;04048 Hayes Park
11624;280490;05-02-18;19514;40185 Reindahl Center
11625;450719;07-06-21;19516;30207 Fulton Parkway
11626;170804;15-09-19;19516;373 Summerview Avenue
11627;990487;06-11-20;19519;0718 West Plaza
11628;176017;98-10-25;19520;13107 Milwaukee Park
11629;805824;13-11-24;19521;520 Hanson Plaza
11630;32038;00-09-23;19522;4 Fuller Court
11631;7900;18-12-12;19524;55 Declaration Alley
11632;751829;58-02-28;19524;199 Bellgrove Place
11633;217657;90-08-12;19529;954 Eastlawn Trail
11634;289954;19-08-07;19529;134 Green Ridge Lane
11635;295292;11-06-01;19530;755 Carpenter Alley
11636;474569;71-11-02;19534;8 Montana Junction
11637;773907;11-01-25;19534;374 Drewry Place
11638;667187;03-12-21;19537;4687 American Ash Avenue
11639;944720;17-07-08;19537;02 Golf Course Park
11640;320011;96-12-20;19538;1 Brown Place
11641;289439;86-07-23;19539;4 Fuller Court
11642;62355;11-02-10;19539;61262 Stuart Center
11643;165736;17-09-17;19542;08 Morningstar Drive
11644;192887;08-02-03;19542;2 Pine View Court
11645;109190;12-10-01;19543;6 Jay Junction
11646;769629;16-08-28;19543;8230 Luster Point
11647;290029;87-06-29;19544;08 Kedzie Way
11648;214071;15-05-14;19550;27 Emmet Drive
11649;361040;07-07-02;19551;57 Sauthoff Avenue
11650;509989;03-04-12;19554;4573 Russell Lane
11651;969889;18-03-16;19557;5257 Katie Junction
11652;939804;70-11-15;19557;617 Rowland Place
11653;223945;18-06-05;19557;2413 Heffernan Road
11654;214661;95-05-09;19564;02 Elmside Street
11655;915997;82-12-24;19565;64 2nd Street
11656;977674;65-11-30;19568;268 Badeau Road
11657;627726;00-01-15;19569;8169 Red Cloud Place
11658;943046;68-06-28;19572;81936 Maple Wood Park
11659;336706;95-03-30;19574;8 Rigney Parkway
11660;288369;12-03-15;19574;0180 Mifflin Park
11661;641924;02-01-03;19575;90648 Melvin Street
11662;603256;12-12-25;19575;9 Doe Crossing Way
11663;925919;60-10-03;19576;3980 Porter Avenue
11664;158312;78-10-18;19578;29916 Mccormick Parkway
11665;220497;89-05-10;19578;93 Marquette Circle
11666;727661;14-09-07;19583;9273 Maple Wood Court
11667;923042;13-06-11;19586;0 Gerald Center
11668;435954;98-09-28;19587;098 Bunting Circle
11669;958690;71-12-12;19589;599 Mockingbird Way
11670;434491;10-01-07;19589;77 Talmadge Trail
11671;667665;06-10-16;19589;8 Rigney Parkway
11672;363828;18-02-21;19591;851 Springview Park
11673;460695;17-05-29;19596;84 Lakewood Street
11674;243930;00-10-31;19598;9069 Maywood Pass
11675;998481;01-12-31;19599;852 Continental Park
11676;467877;17-11-21;19600;7 Myrtle Pass
11677;171688;14-05-27;19601;69 Homewood Street
11678;586021;98-08-05;19603;96 West Trail
11679;857257;98-12-27;19603;426 Norway Maple Lane
11680;349590;15-05-05;19605;6 American Ash Terrace
11681;997766;11-03-26;19610;9827 Corry Point
11682;293943;72-02-16;19610;1 Brown Place
11683;909258;88-10-21;19611;6 Grover Terrace
11684;589577;92-08-27;19611;372 Sutherland Hill
11685;36676;17-12-08;19617;3 Bayside Point
11686;759124;75-04-05;19621;3 Badeau Road
11687;328910;92-01-15;19622;30207 Fulton Parkway
11688;27815;15-01-13;19622;43567 Arrowood Drive
11689;389204;09-07-02;19624;7468 Bultman Park
11690;412876;14-07-06;19625;4 Manufacturers Crossing
11691;806731;08-04-03;19630;372 Sutherland Hill
11692;307921;03-07-23;19630;58 Browning Street
11693;745551;18-11-04;19632;346 Hoepker Lane
11694;614057;77-05-20;19633;689 Dexter Circle
11695;316817;17-05-15;19633;463 Fremont Way
11696;140283;14-11-21;19635;424 Goodland Alley
11697;749484;03-06-24;19636;43 Waxwing Pass
11698;278758;94-04-21;19638;0 Clarendon Parkway
11699;708512;14-06-11;19640;906 Melvin Street
11700;976029;06-06-03;19641;72 Delladonna Hill
11701;627893;92-02-16;19645;3577 Raven Terrace
11702;122669;00-12-01;19647;1480 Manitowish Park
11703;900640;04-11-02;19648;6016 Spaight Park
11704;841196;97-12-15;19648;843 Killdeer Hill
11705;896028;16-01-07;19650;3577 Raven Terrace
11706;905903;86-07-29;19650;48 Waywood Terrace
11707;518133;90-01-09;19650;61 Elgar Plaza
11708;149614;89-12-03;19654;4 Fuller Court
11709;675694;67-07-31;19656;613 Evergreen Road
11710;96772;14-10-12;19660;5 Maple Wood Center
11711;615797;86-02-10;19660;89 Chinook Street
11712;15052;96-01-23;19662;9550 Portage Crossing
11713;112459;06-11-18;19666;9 Eggendart Street
11714;66789;14-07-09;19667;7 Roth Park
11715;202072;03-06-11;19670;02 Algoma Trail
11716;581677;86-12-20;19672;9 Jenna Drive
11717;776892;03-03-06;19675;0 Surrey Terrace
11718;92578;08-09-08;19676;6 Farragut Center
11719;354441;03-07-19;19676;72 Delladonna Hill
11720;560113;18-05-10;19680;50 Susan Drive
11721;239279;87-05-28;19680;2413 Heffernan Road
11722;982868;19-06-13;19685;41 Thackeray Avenue
11723;929791;12-06-30;19687;9 Waubesa Place
11724;43057;85-10-19;19687;58181 Dexter Alley
11725;338338;96-07-16;19688;22594 Esker Trail
11726;965904;81-12-19;19689;66 Oneill Way
11727;665073;18-09-30;19692;562 Bluejay Park
11728;772761;79-02-20;19692;8142 Erie Avenue
11729;759668;94-02-25;19694;7 Stuart Junction
11730;914293;06-11-17;19694;5664 Anderson Crossing
11731;531312;67-09-03;19697;5715 Cottonwood Point
11732;574787;86-10-14;19698;2046 Fulton Pass
11733;989154;05-05-31;19699;59519 Pawling Hill
11734;386985;19-04-13;19703;99018 Veith Drive
11735;627219;11-04-28;19704;93572 Crest Line Court
11736;359324;87-04-26;19706;464 Meadow Ridge Lane
11737;634343;90-05-26;19708;43567 Arrowood Drive
11738;856945;08-12-10;19712;39804 Morning Crossing
11739;742833;09-02-10;19713;906 Melvin Street
11740;242781;97-04-04;19714;7508 Esch Point
11741;711787;19-07-16;19719;4296 Village Terrace
11742;327166;92-06-29;19722;233 Southridge Trail
11743;799749;12-11-07;19723;03009 Birchwood Terrace
11744;133501;02-02-18;19726;7 Schmedeman Trail
11745;89842;90-05-13;19728;4069 Pepper Wood Street
11746;249094;81-09-18;19728;752 Northridge Junction
11747;439570;17-08-27;19729;68 Nobel Hill
11748;289796;10-07-09;19729;954 Eastlawn Trail
11749;616714;00-12-08;19729;356 Kim Lane
11750;245765;93-08-25;19732;36 Commercial Lane
11751;836141;16-08-21;19733;6568 Carpenter Park
11752;617444;98-10-12;19736;430 Crest Line Crossing
11753;34110;83-08-09;19740;902 Briar Crest Court
11754;978624;94-02-02;19740;9477 Commercial Way
11755;548179;09-07-14;19744;22124 Red Cloud Point
11756;657156;14-02-11;19745;4 Clove Lane
11757;495836;19-08-12;19747;437 Amoth Place
11758;677084;93-10-19;19750;3036 Anthes Terrace
11759;582885;18-07-07;19753;64 Messerschmidt Court
11760;89668;72-08-12;19753;15838 Union Junction
11761;788616;12-09-26;19753;7384 Memorial Terrace
11762;606719;85-02-27;19754;2 Harper Trail
11763;784764;10-09-29;19756;5 Annamark Crossing
11764;418184;89-04-05;19756;3 Corscot Lane
11765;898932;82-05-21;19758;7 Ryan Junction
11766;758280;07-06-21;19760;1940 Vahlen Center
11767;589329;03-02-07;19761;4516 David Road
11768;496677;58-06-08;19762;9 Fulton Alley
11769;949955;07-09-13;19762;803 Helena Way
11770;624915;69-09-22;19763;0550 Maple Wood Hill
11771;299566;00-11-03;19767;176 Debs Street
11772;483830;07-11-22;19769;199 Bellgrove Place
11773;223472;02-02-07;19771;3 Jenifer Avenue
11774;608350;01-10-02;19774;893 Merrick Point
11775;780379;13-12-12;19776;9 Granby Junction
11776;365162;18-04-26;19778;9 Granby Junction
11777;135770;95-10-05;19780;29 Northfield Street
11778;232215;02-01-25;19781;66 Oneill Way
11779;410047;17-01-17;19784;81884 Esker Drive
11780;875480;77-05-02;19785;1 Erie Junction
11781;989125;89-05-27;19786;4 Everett Avenue
11782;134580;12-12-13;19786;3 Hagan Way
11783;511890;97-11-26;19788;22124 Red Cloud Point
11784;902231;12-09-19;19788;99947 Banding Place
11785;204745;04-08-26;19789;8 Emmet Terrace
11786;42117;06-05-17;19790;53 Veith Trail
11787;212386;95-09-12;19791;12 Darwin Alley
11788;179153;15-01-03;19791;61262 Stuart Center
11789;246807;13-07-31;19794;538 Eastwood Terrace
11790;731624;16-07-23;19794;43 Hauk Center
11791;923609;00-11-16;19795;63870 Golden Leaf Alley
11792;718919;17-11-14;19795;9 Katie Road
11793;188775;07-04-24;19799;7 Longview Junction
11794;96081;87-12-14;19799;3243 Brentwood Center
11795;540259;70-10-10;19805;367 Hoard Park
11796;986376;94-09-08;19812;30152 Quincy Place
11797;621336;16-09-13;19813;59 Gina Plaza
11798;108760;86-07-23;19815;6 Evergreen Terrace
11799;293896;82-03-05;19816;4902 Warrior Alley
11800;645889;89-02-25;19816;23579 Mallory Point
11801;154571;17-10-18;19819;23579 Mallory Point
11802;528959;75-08-05;19820;481 Susan Court
11803;537437;67-11-26;19820;486 Bellgrove Hill
11804;645791;60-03-27;19821;463 Garrison Terrace
11805;62145;69-04-30;19822;6554 Mosinee Drive
11806;391694;17-12-19;19823;7 Ramsey Road
11807;274550;68-02-01;19824;781 Heffernan Place
11808;387434;17-12-17;19829;2678 Quincy Junction
11809;499694;99-10-07;19830;1 Heffernan Center
11810;172841;19-08-12;19832;0 Gerald Center
11811;905166;18-02-21;19833;9 Goodland Center
11812;810834;98-11-23;19835;36055 Hintze Park
11813;602792;96-12-08;19835;8810 Summer Ridge Junction
11814;529553;13-08-13;19835;90648 Melvin Street
11815;331331;67-01-11;19838;1 Meadow Vale Lane
11816;690191;14-10-22;19842;599 Mockingbird Way
11817;332046;08-09-30;19846;44 Swallow Center
11818;395873;18-09-04;19848;934 Kingsford Lane
11819;577114;11-04-14;19849;28091 Vernon Junction
11820;176382;80-09-07;19849;71 Meadow Valley Center
11821;44955;19-02-05;19850;48 7th Pass
11822;728174;17-05-24;19854;90 Farragut Circle
11823;213987;19-04-02;19856;8697 Browning Court
11824;894260;64-06-15;19857;3 Parkside Trail
11825;866335;89-04-21;19859;7981 Elka Place
11826;435177;00-03-17;19864;0 Coleman Terrace
11827;747089;01-08-26;19864;25 Waubesa Place
11828;126183;75-03-09;19864;0964 Bartillon Parkway
11829;520963;06-04-12;19866;9550 Portage Crossing
11830;795588;04-02-09;19866;306 Fuller Street
11831;858242;93-04-29;19869;1 Fulton Way
11832;170257;87-09-28;19871;5748 Pankratz Place
11833;824495;88-04-15;19872;920 Prentice Court
11834;995843;91-01-19;19874;93 Hoepker Drive
11835;757920;88-04-16;19876;0 Carpenter Plaza
11836;741140;91-11-20;19878;06 Stang Drive
11837;399440;98-11-07;19878;99018 Veith Drive
11838;614031;68-02-05;19879;7 Eastwood Hill
11839;949629;86-10-12;19879;7839 Anhalt Junction
11840;330529;12-02-08;19882;55 Menomonie Center
11841;226708;13-06-10;19884;1289 Waxwing Road
11842;790129;79-03-22;19884;14 5th Drive
11843;37726;04-02-14;19884;7247 School Hill
11844;313058;09-07-16;19885;1027 Straubel Way
11845;197950;81-02-07;19885;2 Badeau Court
11846;388565;17-07-14;19889;48 Becker Way
11847;303955;03-09-08;19894;4395 School Point
11848;892865;59-12-11;19895;41 Commercial Hill
11849;270243;62-04-01;19897;9051 Rockefeller Way
11850;844682;88-06-07;19898;0 Dorton Avenue
11851;602060;13-02-15;19898;3577 Raven Terrace
11852;429842;92-09-13;19898;51702 Hallows Hill
11853;792975;00-09-10;19899;23579 Mallory Point
11854;182207;94-12-27;19899;5 Annamark Crossing
11855;43257;68-10-12;19905;7 Menomonie Avenue
11856;525407;73-10-16;19906;97 Sunbrook Center
11857;474413;99-12-05;19906;90 Declaration Drive
11858;791492;10-05-31;19906;7823 Charing Cross Center
11859;738536;80-02-25;19909;5 Towne Avenue
11860;627754;11-11-28;19910;45332 Old Shore Place
11861;590103;74-01-11;19912;55 Comanche Lane
11862;866987;13-02-17;19913;8314 Reindahl Point
11863;400258;17-11-13;19914;0394 Pawling Park
11864;318080;17-08-25;19916;617 Redwing Alley
11865;353824;99-01-13;19916;91 Brown Hill
11866;570111;16-08-19;19918;645 Kennedy Trail
11867;293230;69-04-01;19919;6 American Ash Terrace
11868;329808;71-04-02;19920;23 Buena Vista Place
11869;713655;19-05-30;19921;6 Algoma Lane
11870;508770;07-10-13;19921;64401 Ramsey Park
11871;879386;92-05-08;19922;4 Vahlen Street
11872;434648;97-03-01;19929;956 Rusk Terrace
11873;867536;08-10-07;19929;470 Maywood Avenue
11874;315299;99-01-15;19929;828 Aberg Crossing
11875;962651;13-04-10;19931;55 Comanche Lane
11876;953710;14-09-14;19933;6 Algoma Lane
11877;623243;11-09-19;19933;4 Oakridge Crossing
11878;142041;17-08-12;19934;7 Ramsey Road
11879;47079;14-04-28;19935;4 Bowman Way
11880;794334;82-01-29;19937;69643 Menomonie Park
11881;280451;76-03-29;19938;7 Esch Hill
11882;714123;02-12-05;19944;199 Bellgrove Place
11883;116919;08-09-18;19946;9 Buell Crossing
11884;681964;12-11-24;19946;3432 Arizona Hill
11885;715701;95-01-07;19949;81407 Shopko Court
11886;956217;92-01-07;19951;77738 Everett Parkway
11887;968936;95-10-23;19956;01 Maywood Parkway
11888;507273;00-03-09;19964;528 Bunker Hill Crossing
11889;227706;04-03-02;19964;50427 Lotheville Pass
11890;880802;08-03-15;19964;055 Roxbury Terrace
11891;299339;06-10-12;19965;22451 Mifflin Hill
11892;239850;87-10-11;19965;05553 Mosinee Pass
11893;788606;14-04-07;19965;22 Continental Center
11894;176239;18-06-09;19968;50427 Lotheville Pass
11895;151937;77-03-29;19971;84 Lakewood Street
11896;826237;17-12-24;19973;4 Manufacturers Crossing
11897;30687;89-10-10;19974;40576 South Pass
11898;620271;19-05-18;19974;920 Prentice Court
11899;382706;18-03-06;19977;15 Dahle Pass
11900;920481;77-11-06;19977;5 Fuller Way
11901;583831;89-07-03;19977;668 Northport Avenue
