id_mov;presupuesto;fecha;ONG
27058;660013;18-05-02;Deckow-Nikolaus
27059;744521;74-01-20;Nolan Inc
27060;695168;11-01-08;O'Reilly, Romaguera And Bode
27061;361883;19-01-22;Orn-Hilll
27062;168467;07-02-07;Littel, Lynch And Lowe
27063;383796;12-04-30;Lueilwitz
27064;998950;84-02-15;Schuppe Group
27065;574536;11-06-26;Aufderhar
27066;902758;00-07-16;Eichmann-Streich
27067;232153;17-05-20;Boehm-Dooley
27068;27360;79-08-14;Erdman, Rutherford And Cronin
27069;412560;19-07-14;Heaney-Harber
27070;437141;09-09-06;Kautzer, Streich And Vandervort
27071;990937;19-05-23;Johnston And Sons
27072;639808;09-10-30;Schimmel-Murray
27073;947649;87-02-18;Gusikowski Inc
27074;288106;05-03-31;Haley, Bergstrom And Auer
27075;978719;89-09-30;Torphy Inc
27076;50252;83-04-25;Bosco And Sons
27077;129863;85-03-11;Bahringer-Lehner
27078;863406;83-08-31;Schuppe Group
27079;782125;04-02-08;Hand And Sons
27080;121078;19-07-28;Ferry-Schuppe
27081;549905;98-03-30;Champlin-Bauch
27082;639658;06-08-05;Adane
27083;226101;16-05-02;Breitenberg
27084;130753;17-10-19;Jacobs, Hand And Powlowski
27085;958040;03-02-13;Afro_Aid
27086;733250;14-09-06;Kohler And Sons
27087;757809;11-09-15;Acción Familiar
27088;502589;03-04-26;Lynch, Feest And Eichmann
27089;129354;91-05-03;Zulauf And Sons
27090;324845;88-10-09;Abbott Group
27091;154674;19-03-12;Lind-Kuphal
27092;147095;15-02-28;Wuckert Group
27093;414449;19-01-23;Mohr, Monahan And Hermiston
27094;912880;82-11-25;Fadel Group
27095;46268;85-11-19;Franecki-Beahan
27096;984491;19-07-20;Toy, Hahn And King
27097;477732;10-07-23;Muller, Reichert And Grimes
27098;320231;14-10-26;Baumbach, Reinger And Jaskolski
27099;266302;03-07-17;Runolfsson-Morar
27100;473322;62-06-02;Moore-Reilly
27101;965835;80-01-06;Rice-Price
27102;980401;85-10-01;Becker, Deckow And O'Keefe
27103;733204;14-12-26;Mante, Ferry And Corwin
27104;75254;19-02-20;Wolff-Greenholt
27105;644311;87-01-22;Roberts Group
27106;328192;05-01-31;Champlin-Bauch
27107;664879;17-12-05;Jenkins And Sons
27108;916827;13-09-28;Ratke, Connelly And Ward
27109;489433;05-05-26;Zieme And Sons
27110;157531;99-02-21;Mclaughlin And Sons
27111;353083;19-04-15;Satterfield, Torp And O'Kon
27112;178729;11-06-01;Legros-Price
27113;305616;70-08-24;Hirthe
27114;293516;19-05-11;Zboncak-Kerluke
27115;417706;84-12-05;Marvin-Sipes
27116;835351;15-03-09;Kuhlman, Denesik And King
27117;790097;95-12-28;Crona
27118;587677;16-10-23;Eichmann-Streich
27119;41700;18-05-29;Kuhlman Group
27120;18337;16-02-24;Kozey-Stoltenberg
27121;47766;05-10-28;Champlin-Murphy
27122;683893;79-03-03;Mann, Howell And Shields
27123;270359;03-08-05;Rice, Daniel And Klocko
27124;119525;19-02-10;Rosenbaum-Brekke
27125;362136;16-02-09;Bosco-Lockman
27126;528486;06-12-21;Mraz-Ratke
27127;416517;85-10-27;Keeling, Collins And Yost
27128;180534;79-01-01;Gulgowski-Spinka
27129;361801;05-03-06;Mante, Bins And Crooks
27130;607241;07-12-16;Dubuque And Sons
27131;506978;19-03-20;Blick-Bartell
27132;456633;11-03-12;Senger-Bogisich
27133;841784;11-04-01;Torp, Bruen And Douglas
27134;931102;73-07-10;Hackett, Lockman And Littel
27135;700230;01-05-12;Wilkinson, Prosacco And Kilback
27136;22037;15-10-05;Feil-Reilly
27137;574418;19-01-01;Wyman, Nicolas And Fahey
27138;834190;19-08-01;Dooley, Lindgren And Kub
27139;149720;05-06-30;Gerlach, Fritsch And Rippin
27140;596704;07-12-28;Stracke-Mayer
27141;868368;06-07-29;Zemlak And Sons
27142;43116;06-11-28;Predovic Inc
27143;452985;03-10-02;Bode
27144;637923;02-12-16;Trantow, Greenholt And Keebler
27145;108426;91-12-08;Murphy-Kunde
27146;759926;95-10-05;Kuhic-Zboncak
27147;973257;01-10-28;O'Keefe-Dickinson
27148;513653;91-05-11;Bernier-Stokes
27149;239203;16-08-07;Frami Group
27150;376424;18-09-23;Stracke And Sons
27151;410697;95-10-30;Hamill-Rath
27152;945314;19-05-06;Volkman-Conn
27153;132793;80-03-01;Mraz-Eichmann
27154;193696;12-08-11;Abshire Inc
27155;539119;16-09-22;Reichert And Sons
27156;468216;93-01-24;Afac
27157;384098;91-12-26;Harvey, Heathcote And Legros
27158;267876;87-01-04;Konopelski, Hermann And Ziemann
27159;995463;00-05-26;Osinski-Zemlak
27160;551401;07-03-20;Stokes Inc
27161;774946;16-04-12;Hickle, Beatty And Gleichner
27162;682157;02-11-30;Konopelski, Schaefer And Feil
27163;137929;14-02-23;Boehm, Mccullough And Cronin
27164;23949;13-07-21;Heller, Bradtke And Stoltenberg
27165;633131;70-02-08;Yundt Group
27166;529250;65-07-30;Bartell Inc
27167;148783;02-11-06;Zieme Group
27168;918636;00-06-04;Huels
27169;472048;16-12-17;Johnston-Rath
27170;509407;14-08-25;Prohaska Inc
27171;768361;14-07-14;Williamson-Schmidt
27172;991113;15-06-26;Cronin Inc
27173;101225;04-01-05;D'Amore And Sons
27174;531136;14-01-20;Carroll-Moen
27175;564018;15-01-23;Huels
27176;189578;18-12-23;Bosco, Heathcote And Ryan
27177;371831;17-09-10;Konopelski And Sons
27178;698000;17-10-19;Wiegand
27179;989956;16-09-23;Luettgen-Satterfield
27180;540784;90-01-01;Jaskolski-Boyer
27181;521895;18-03-23;Zieme-Langworth
27182;904125;79-04-12;Senger, Kemmer And Dickinson
27183;85633;11-12-12;Wolf, West And Breitenberg
27184;713020;15-09-13;Heaney, Feest And Murphy
27185;67735;72-01-24;Zemlak And Sons
27186;794667;19-06-14;Simonis Group
27187;163055;19-04-14;Collins, Collier And Herman
27188;152788;11-04-01;Bernier, Leuschke And Towne
27189;753965;00-07-25;Kuhn, Sawayn And Welch
27190;549335;05-02-10;Cassin, Kohler And Bauch
27191;194854;17-10-25;Cremin And Sons
27192;858458;16-11-17;Rolfson And Sons
27193;196731;99-04-26;Mertz Inc
27194;446777;13-10-08;Feil, Shields And Gislason
27195;686416;18-02-09;Steuber, Ferry And Williamson
27196;802666;78-05-10;Hills-Quitzon
27197;106939;18-08-01;Gutkowski Group
27198;680485;05-01-15;Will And Sons
27199;582316;83-02-05;Kohler And Sons
27200;618379;00-12-05;Green, Towne And Baumbach
27201;747381;01-02-24;Toy, Hahn And King
27202;64144;08-02-18;Schamberger-Walter
27203;685538;05-08-27;Afrikable Ongd
27204;335854;18-02-03;Jerde-Bauch
27205;401134;11-07-16;Johnston Group
27206;649831;75-08-14;Weimann, Armstrong And Luettgen
27207;932431;82-03-06;Harvey, Heathcote And Legros
27208;768837;19-08-13;Adama
27209;669812;16-06-21;Rath Group
27210;435028;19-05-18;Sporer, Graham And Medhurst
27211;189407;95-08-13;Senger Group
27212;657623;18-03-12;Konopelski, Hermann And Ziemann
27213;799006;18-12-16;Kertzmann Group
27214;147589;19-01-19;Hackett, Lockman And Littel
27215;855610;91-03-18;Afimu
27216;481611;00-12-10;Schroeder-Wiza
27217;41245;16-04-18;Bartell Inc
27218;331311;95-08-10;Marvin-Corkery
27219;657050;07-05-15;Harber Inc
27220;469083;14-11-26;Cassin And Sons
27221;74507;14-02-19;Hickle Inc
27222;772599;04-04-17;Koch
27223;341332;97-03-30;Cummerata Group
27224;513291;86-04-05;Mohr, Monahan And Hermiston
27225;951925;59-10-16;Quitzon-Hand
27226;625683;99-08-26;Roberts Group
27227;133612;17-07-12;Glover, Dickens And Russel
27228;487638;92-01-09;Rosenbaum-Leffler
27229;484216;07-03-08;Grady, Mitchell And Lindgren
27230;746164;16-05-18;Fisher, Cummings And Rowe
27231;242818;18-02-02;Greenholt Inc
27232;570930;15-11-23;Jast Group
27233;766595;08-02-17;Zemlak And Sons
27234;803083;14-05-22;Cremin, Klocko And Thiel
27235;29082;00-08-07;Macejkovic-Haag
27236;254033;08-10-23;Zieme-Langworth
27237;391167;82-04-06;Carroll-Mcclure
27238;744215;89-08-11;Funk And Sons
27239;305987;79-08-06;Willms-Jacobson
27240;280367;19-06-21;Altenwerth, Abernathy And Kuvalis
27241;1273;10-02-03;Little-Weber
27242;50036;19-08-02;Macgyver-Hegmann
27243;369805;87-06-26;Ziemann-Trantow
27244;660817;14-06-12;Waelchi, Dare And Rolfson
27245;955818;91-12-21;Kub-Dibbert
27246;936654;88-09-30;Ryan, Stark And Medhurst
27247;264376;82-10-10;Towne
27248;17904;12-03-02;Walsh, Hettinger And Grimes
27249;673945;65-09-14;Wunsch-Larson
27250;101908;83-08-26;Johns, Kessler And Balistreri
27251;92487;81-02-12;Schiller Inc
27252;568003;10-08-25;Reilly, Deckow And Frami
27253;562750;90-02-22;Goodwin, Cremin And Raynor
27254;636026;18-09-19;Afalcontigo
27255;354499;97-04-27;Maggio, Franecki And Batz
27256;216571;91-05-05;Considine-Weimann
27257;28700;83-01-29;Herzog, Grimes And Jast
27258;350174;01-04-12;Satterfield, Torp And O'Kon
27259;713011;91-02-12;Nolan Inc
27260;777675;05-09-20;Quitzon-Stark
27261;158767;96-06-27;Kuhn, Sawayn And Welch
27262;898971;87-03-06;Nikolaus-Pfannerstill
27263;453317;09-06-03;Strosin, Frami And Kuhic
27264;306302;17-05-23;Blick, Herman And Grady
27265;182653;09-03-20;Schroeder-Hamill
27266;157627;18-05-19;Orn-Hilll
27267;345859;09-12-13;Becker And Sons
27268;878305;82-12-30;Green, Towne And Baumbach
27269;185250;03-01-06;Hoppe-Wolf
27270;76788;14-10-21;Dietrich, Conn And Hand
27271;40179;96-04-09;Schuster
27272;792269;15-05-26;Hermann
27273;218819;02-07-28;Schmidt, Ryan And Jacobson
27274;11425;02-12-29;Hodkiewicz
27275;730790;19-06-14;Abbott, Torp And Mcdermott
27276;609434;18-05-22;Erdman, Braun And Runolfsson
27277;34654;86-04-24;Abshire Inc
27278;111388;08-01-13;Botsford, Breitenberg And Steuber
27279;656967;94-09-19;Terry
27280;4444;89-05-17;Prohaska-Lueilwitz
27281;105816;60-01-08;Gleichner, Waelchi And Douglas
27282;652391;77-10-24;Schmidt-Schinner
27283;877474;18-10-22;Casper, Hayes And Oberbrunner
27284;982946;15-09-22;Walter-Littel
27285;10157;07-11-24;Shields, Grant And Bernier
27286;139542;85-02-12;Raynor And Sons
27287;956885;16-03-25;Hermann
27288;614533;16-12-05;Ferry, Stroman And Veum
27289;760491;82-04-29;Leannon-Brekke
27290;700589;19-07-28;Simonis Group
27291;385662;55-11-06;Hodkiewicz
27292;711646;71-12-23;Trantow, Greenholt And Keebler
27293;275717;77-01-06;Toy, Hahn And King
27294;951070;19-06-06;Stark Inc
27295;632974;73-08-11;Weber Inc
27296;669939;10-10-27;Crooks, Mraz And Volkman
27297;720232;08-12-02;Schuppe Group
27298;780311;19-07-25;Dickens
27299;674759;05-03-02;Kulas-Crist
27300;844180;08-12-24;D'Amore
27301;180867;10-04-13;Barrows Group
27302;858283;05-10-25;Morar-Schoen
27303;849669;71-09-30;Mante, Bins And Crooks
27304;411285;94-05-04;Cartwright, Gusikowski And Miller
27305;894973;87-01-19;Kuvalis, Harris And Okuneva
27306;556664;00-04-16;Streich Group
27307;920754;82-03-24;Hintz-Donnelly
27308;55684;17-05-02;Rosenbaum-Leffler
27309;608530;13-04-15;Bradtke-Wilkinson
27310;682322;09-04-23;Afalcontigo
27311;849502;91-04-24;Lebsack, Conn And Kulas
27312;284061;79-07-27;Kuvalis, Bauch And Schumm
27313;725092;99-07-28;Von-Grady
27314;182380;18-04-13;Gleason
27315;794535;09-08-07;Toy, Hahn And King
27316;626250;02-10-03;Herzog, Grimes And Jast
27317;55658;06-04-08;Berge
27318;566146;75-05-01;Gulgowski-Spinka
27319;513259;08-04-13;Jacobi, Spencer And Mayer
27320;176508;15-11-12;Jacobs, Braun And Schimmel
27321;663097;00-10-09;Adama
27322;10722;19-03-19;Steuber, Ferry And Williamson
27323;281217;84-11-23;Lowe, Streich And Purdy
27324;480449;79-12-05;Glover-Nader
27325;476673;19-06-02;Ledner, Skiles And Emard
27326;394616;19-02-08;Abbott, Torp And Mcdermott
27327;334966;15-01-10;Pouros, Bradtke And Monahan
27328;160705;82-11-25;Kilback, Frami And Abbott
27329;854751;71-11-22;Kuhlman-Bernhard
27330;306491;14-02-26;Haley, Bergstrom And Auer
27331;512487;12-01-30;Runolfsson-Renner
27332;648172;17-12-21;Kuphal And Sons
27333;240611;87-04-08;Stark Inc
27334;918485;96-05-06;Cassin-Jerde
27335;726211;12-05-26;Cassin, Kohler And Bauch
27336;67738;85-01-11;Afrikable Ongd
27337;711404;14-02-20;Collier
27338;220730;08-11-16;Jones-Kemmer
27339;749706;86-11-08;Littel, Bode And Dibbert
27340;149258;00-10-13;Wisozk-Bernier
27341;644472;16-06-09;Mertz, Batz And Olson
27342;875753;12-03-06;Lebsack, Borer And Sanford
27343;799894;01-03-28;Marks-Stokes
27344;392603;92-05-07;Hauck
27345;857003;02-05-14;Lind-Schuppe
27346;178140;19-07-18;Raynor-Oberbrunner
27347;453766;09-08-10;Funk, Turcotte And Jenkins
27348;579133;09-08-29;Cassin-Mayer
27349;635528;18-01-13;Bins Group
27350;553929;17-11-26;Collier
27351;971662;92-06-01;King Group
27352;370386;17-08-16;Dare, O'Conner And Mohr
27353;591994;17-10-18;Thompson, Baumbach And Medhurst
27354;701925;87-05-23;Lakin-Osinski
27355;702369;13-01-11;Turner, Medhurst And Carroll
27356;295952;17-01-30;Keebler-Stark
27357;407448;18-02-03;Rutherford Group
27358;396058;18-11-01;Erdman-Conn
27359;655413;86-02-12;Frami Group
27360;948127;10-11-07;O'Reilly, Romaguera And Bode
27361;930573;73-11-29;Bruen, Kulas And Hodkiewicz
27362;323407;14-06-06;Langworth-Osinski
27363;109206;19-06-13;Roob-Nicolas
27364;839311;67-09-15;Crona
27365;18690;04-04-12;Kuvalis-Swift
27366;912916;19-01-27;Macejkovic-Haag
27367;932225;16-05-10;Johnson, Batz And Davis
27368;533874;10-01-18;Koepp Group
27369;931436;15-10-30;Jerde, Veum And Orn
27370;319651;07-09-19;Stracke Group
27371;732131;84-02-12;Wunsch, Barrows And Hoeger
27372;683846;17-12-06;Kerluke-Yundt
27373;303482;10-11-27;Brekke-Kihn
27374;596246;86-10-03;Mertz Group
27375;157722;18-12-19;Casper, Hayes And Oberbrunner
27376;277911;96-09-05;Fisher, Cummings And Rowe
27377;170912;95-03-28;Powlowski, Kohler And Deckow
27378;954979;08-03-02;Macgyver Inc
27379;662136;19-08-08;Watsica, Spencer And Weissnat
27380;348084;10-03-12;Vonrueden-Miller
27381;609993;18-08-05;Okuneva
27382;791546;09-09-04;Dietrich-Roob
27383;940296;12-07-02;Mann, Walsh And Dickinson
27384;768616;00-11-14;Daniel
27385;302171;73-10-09;Erdman-Block
27386;822477;06-08-12;Watsica-Blanda
27387;933589;74-06-06;Jacobs, Bechtelar And Skiles
27388;255827;02-03-09;Gutkowski-Bartoletti
27389;723460;19-02-15;Grady, Hermann And Streich
27390;568586;19-06-27;Koelpin, Stehr And Senger
27391;662357;90-10-09;Konopelski And Sons
27392;863771;91-12-21;Mertz, Greenholt And Lind
27393;72273;06-03-11;Cartwright, Kulas And Fahey
27394;339282;17-09-29;Anderson-Orn
27395;624447;75-11-05;Schimmel-Murray
27396;277097;03-04-17;Schuster-Kub
27397;293519;15-03-11;Bayer-Bashirian
27398;280462;11-03-08;Weissnat-Bergstrom
27399;392989;13-08-28;Moore, Kub And Murazik
27400;754564;04-03-30;Frami
27401;51904;06-08-02;Wilkinson, Prosacco And Kilback
27402;212590;12-07-29;Reinger And Sons
27403;398131;05-08-05;Watsica Inc
27404;23031;88-05-15;Kovacek-Swift
27405;174860;10-05-17;Auer-Ryan
27406;71826;12-03-08;Johns-Wolff
27407;938235;06-01-03;Roob
27408;307531;17-03-06;Block Group
27409;3543;19-04-18;Koelpin-Hand
27410;115040;18-04-29;Kautzer
27411;227372;99-08-13;Berge And Sons
27412;907223;92-09-03;Ziemann-Leuschke
27413;688030;14-07-21;Raynor-Reichel
27414;223595;03-02-14;Blanda, Stanton And Altenwerth
27415;50761;19-07-03;Cruickshank-Schmitt
27416;366933;08-03-17;Renner-Erdman
27417;753627;88-09-13;Erdman, Rutherford And Cronin
27418;742020;10-07-18;Harber-Blanda
27419;812307;94-11-19;Berge
27420;70901;19-07-26;Swaniawski-Sawayn
27421;384807;88-03-06;Schumm And Sons
27422;185426;03-07-04;Runolfsdottir-Emard
27423;195743;12-08-07;Murphy-Kunde
27424;712808;79-07-05;Ferry, Stroman And Veum
27425;616019;76-01-02;Heidenreich Inc
27426;48286;85-12-26;Swift, Harris And Towne
27427;740073;92-09-17;Afrikable Ongd
27428;221067;18-06-07;Oberbrunner
27429;485699;86-03-21;Doyle-Jenkins
27430;117421;98-10-04;Dare, Hessel And Mckenzie
27431;410718;82-09-05;Jacobs, Bechtelar And Skiles
27432;364954;82-04-02;Willms-Ondricka
27433;291690;06-10-22;Predovic, O'Conner And Gutkowski
27434;218397;18-09-16;Hegmann, Koelpin And Lindgren
27435;242195;12-08-19;Towne
27436;225561;19-06-20;Renner-Erdman
27437;854321;17-08-25;Price Inc
27438;383897;18-03-05;Pacocha-Heller
27439;37267;99-10-24;Mante, Bins And Crooks
27440;280190;11-12-01;Strosin-Barton
27441;332309;09-10-19;Kuhn, Reinger And Zulauf
27442;14034;04-03-11;Kuhn, Sawayn And Welch
27443;224741;99-06-10;Mohr And Sons
27444;301494;89-11-22;Hilll Group
27445;668463;89-07-14;Schiller, Ullrich And Willms
27446;518712;87-10-03;Johnson, Batz And Davis
27447;914517;19-04-12;Doyle-Jenkins
27448;56279;07-05-07;Durgan And Sons
27449;682906;16-01-05;Sporer, Graham And Medhurst
27450;935581;98-05-13;Strosin
27451;805226;08-11-12;Weimann And Sons
27452;896461;74-05-03;Mckenzie Inc
27453;165505;98-03-01;Langosh
27454;834155;98-06-06;Deckow And Sons
27455;15829;90-03-13;Watsica-Morissette
27456;413645;14-10-30;Dickens-Boyle
27457;952102;13-04-21;Wiegand Group
27458;937464;03-04-18;Langosh, Lueilwitz And Lehner
27459;909007;01-09-30;Gutkowski, Kuhlman And Purdy
27460;362732;06-09-08;Stark, Langworth And Kovacek
27461;456321;09-01-02;Smitham And Sons
27462;987051;15-12-12;Kutch, Cremin And Mcclure
27463;624044;81-08-28;Goyette Inc
27464;479427;11-12-05;Shields
27465;21472;96-05-23;Smith-Schowalter
27466;728826;16-02-24;Carroll-Mcclure
27467;164557;91-02-16;Renner Inc
27468;829767;94-08-07;Klein-Bartoletti
27469;440311;62-07-23;Watsica Group
27470;917761;84-01-09;Moore-Lueilwitz
27471;338967;19-07-26;Zboncak-Mraz
27472;9366;64-10-01;Koch, Feil And Spencer
27473;677565;18-08-20;Kassulke, Morar And Crooks
27474;990432;01-04-22;Casper, Hayes And Oberbrunner
27475;343953;86-09-03;King Group
27476;487316;19-08-04;Cremin-Hodkiewicz
27477;661066;19-03-20;Stracke Inc
27478;467955;92-12-31;Stark, Langworth And Kovacek
27479;979834;74-09-25;Cremin-Jenkins
27480;787537;07-12-25;Little, Heller And Lubowitz
27481;588959;86-04-27;Rolfson, Koch And Osinski
27482;7929;15-10-30;Watsica Inc
27483;253782;18-07-14;Weimann And Sons
27484;635348;87-03-29;Wilkinson-Zboncak
27485;663991;16-12-11;Hettinger-Lynch
27486;363873;15-06-08;Emard-Stroman
27487;498480;81-05-28;Jacobs, Hand And Powlowski
27488;196775;04-08-15;Ernser-Eichmann
27489;908083;93-02-28;Schaden-Gleichner
27490;188644;97-09-22;Daniel Inc
27491;449683;19-08-29;Johnson And Sons
27492;967926;82-04-29;Schimmel-Mcglynn
27493;173712;19-02-21;Emard, Zemlak And Beier
27494;781186;97-02-05;Sipes Group
27495;342909;11-11-15;Cartwright, Gusikowski And Miller
27496;608471;04-10-16;Dibbert-Shields
27497;146760;01-06-07;Johns Inc
27498;324579;09-02-07;Gutkowski
27499;891684;17-03-12;Goodwin, Cremin And Raynor
27500;481006;96-10-05;Ratke, Swaniawski And Spinka
27501;801715;05-09-15;Block Group
27502;54868;95-05-25;Reichert-Deckow
27503;615868;88-03-19;Roob
27504;414020;97-02-12;Wiza, Price And Jaskolski
27505;678089;17-11-03;Afac
27506;412935;05-04-10;Berge
27507;836367;96-03-05;Zieme-Langworth
27508;145066;81-04-19;Kuhic Inc
27509;343913;99-01-30;Haag-Stoltenberg
27510;218822;00-09-12;Cassin, Rempel And Koelpin
27511;804647;10-02-28;Bailey-Crist
27512;116136;11-11-14;Heidenreich Inc
27513;288818;80-01-09;Barrows Group
27514;804614;14-09-20;Weimann Inc
27515;412795;84-02-24;Hane, Buckridge And Kuhn
27516;11603;09-04-27;Fay Inc
27517;556979;19-08-30;Luettgen-Satterfield
27518;953981;85-04-29;Cremin Inc
27519;499573;16-09-04;Schaden, Cronin And Bernier
27520;524857;94-04-20;Zieme-Langworth
27521;858335;19-05-09;Klein Group
27522;556307;74-09-07;Gleichner And Sons
27523;365226;78-06-01;Murray, Monahan And Hilll
27524;780624;15-03-18;Schmitt
27525;246044;18-06-03;Howe-Kreiger
27526;228058;18-01-26;Donnelly-Abbott
27527;145325;86-04-10;Skiles-Schamberger
27528;376470;72-09-02;Grady Group
27529;89908;69-08-04;Hartmann And Sons
27530;10298;07-10-26;Adecoi
27531;952339;16-02-13;Dooley, Lindgren And Kub
27532;581721;84-04-21;África Esperanza
27533;766148;05-01-06;Wehner And Sons
27534;431105;12-05-18;Hilpert
27535;417294;75-11-22;Conroy Group
27536;375884;03-04-23;África-Edusa
27537;714781;74-12-25;Littel, Lynch And Lowe
27538;883050;65-10-16;Collins, Collier And Herman
27539;950419;01-08-23;Hoppe-Zboncak
27540;162887;15-12-28;Kulas Inc
27541;146400;01-10-22;Eichmann-Streich
27542;705835;89-03-12;Nienow, Harvey And Bartoletti
27543;479139;01-12-17;Grady, Mitchell And Lindgren
27544;820777;08-03-13;Stracke Group
27545;910134;18-02-02;Hessel, Predovic And Green
27546;21286;17-05-14;Hoeger, Zboncak And Hammes
27547;64083;71-01-22;Botsford, Bechtelar And Conn
27548;866835;89-06-14;Casper-Jacobson
27549;503996;18-04-24;Carroll-Mcclure
27550;737895;06-04-09;Veum, Gislason And Morar
27551;498784;04-04-07;Marvin-Wolff
27552;854931;74-05-06;Pagac And Sons
27553;896323;99-10-20;Johns, Kessler And Balistreri
27554;184956;04-04-17;Franecki-Beahan
27555;95181;66-09-12;Hauck Group
27556;875855;19-03-01;Wolff, Russel And Ankunding
27557;506682;95-11-18;Kuvalis-Swift
27558;972209;88-03-06;Kiehn, Lueilwitz And Schimmel
27559;77839;15-03-29;Murphy-Kunde
27560;839391;19-08-17;África Viva
27561;806459;16-09-27;Kulas-Crist
27562;585560;90-08-27;Cremin-Ondricka
27563;232007;09-03-15;Renner-Erdman
27564;573;86-03-11;Hahn-Rohan
27565;851490;15-04-29;Doyle-Powlowski
27566;103145;02-02-10;Will And Sons
27567;167654;67-03-10;Afalcontigo
27568;811968;16-10-06;Bergstrom, Barrows And Shields
27569;494769;06-03-27;Smitham And Sons
27570;991784;98-10-28;Terry
27571;754070;07-11-26;Donnelly-Abbott
27572;166132;05-06-18;Labadie And Sons
27573;829612;97-10-07;Stracke-Mayer
27574;434423;70-01-04;Feil, Lehner And Krajcik
27575;995817;16-02-07;Stokes Inc
27576;218164;77-08-02;Abshire, Crooks And Kassulke
27577;967723;98-03-07;Skiles-Schamberger
27578;705541;71-09-08;Hettinger-Lynch
27579;42547;97-01-28;Harvey, Heathcote And Legros
27580;689786;87-01-06;D'Amore And Sons
27581;306893;86-07-28;Raynor
27582;614043;15-11-01;Pfeffer, Durgan And Hayes
27583;57898;19-05-04;Goyette, Huels And Champlin
27584;685799;12-04-02;Carroll-Moen
27585;349578;19-04-29;Torphy Inc
27586;164467;13-03-14;Auer, Bogisich And Jacobson
27587;678187;88-04-21;Rolfson-Bashirian
27588;157658;17-01-03;Maggio-Kuvalis
27589;274170;92-07-01;O'Hara-Bergstrom
27590;323879;01-06-20;Collins-Hermann
27591;612128;79-01-01;Walker, Paucek And Beer
27592;921999;89-02-13;Mccullough, Luettgen And Brakus
27593;75417;98-05-19;Steuber, Ferry And Williamson
27594;844144;95-05-27;Olson, Thompson And Fritsch
27595;120225;09-06-10;Kuphal And Sons
27596;467798;16-02-18;Donnelly-Abbott
27597;640039;16-05-06;Mckenzie Inc
27598;569954;99-09-08;Koss Group
27599;337021;89-05-01;Mckenzie, Paucek And Jaskolski
27600;779867;00-05-01;Cole, Reichert And Halvorson
27601;230394;92-02-25;Jast Group
27602;635341;15-06-07;Boehm-Dooley
27603;788949;18-10-15;Jacobs Group
27604;683544;17-06-16;Lueilwitz-Runolfsdottir
27605;513532;17-12-25;Macejkovic, Gusikowski And Keeling
27606;410587;09-08-09;Hauck Group
27607;51648;88-03-01;Trantow, Schneider And Marvin
27608;916482;80-06-13;Gaylord Inc
27609;310051;06-01-26;King
27610;110460;12-03-07;Cassin-Jerde
27611;279033;79-09-14;Towne-Lehner
27612;623100;73-10-31;Harvey, Heathcote And Legros
27613;393753;09-02-21;Orn, Conn And Jakubowski
27614;259518;16-10-15;Lynch, Feest And Eichmann
27615;245877;75-09-26;Towne-Hamill
27616;727578;90-10-14;Kohler And Sons
27617;957508;11-09-16;Erdman, Rutherford And Cronin
27618;533313;96-12-17;Casper-Jacobson
27619;621332;12-07-03;Hane, Buckridge And Kuhn
27620;724268;61-02-13;Kozey Inc
27621;573147;92-02-24;Klein-Bartoletti
27622;712572;15-01-04;Langworth
27623;681812;16-06-23;Jones-Kemmer
27624;408392;16-11-16;Nader-Kutch
27625;492654;95-01-13;Wilkinson, Prosacco And Kilback
27626;716977;07-04-03;Runolfsdottir And Sons
27627;262769;95-04-15;Kshlerin, Hahn And Gulgowski
27628;421048;15-12-19;Mertz, Greenholt And Lind
27629;933629;08-06-29;Rosenbaum-Cole
27630;105501;97-03-14;Abshire Inc
27631;231662;88-06-29;Raynor-Oberbrunner
27632;946438;61-03-09;Smitham And Sons
27633;850250;92-08-30;Mcdermott
27634;494714;18-07-05;Feest-Graham
27635;242984;97-10-14;Cremin-Ondricka
27636;730729;92-09-06;Erdman, Graham And Yost
27637;761142;19-06-15;Medhurst-Jones
27638;547598;02-12-04;Schiller-Reilly
27639;177436;64-09-30;Pagac And Sons
27640;615774;06-12-05;África-Edusa
27641;514688;15-12-25;Huels
27642;443196;05-12-29;Jacobson, Boyer And Gleichner
27643;643078;13-02-20;Wolff, Russel And Ankunding
27644;497497;18-10-17;Hickle, Beatty And Gleichner
27645;670494;67-11-18;Hermiston And Sons
27646;777185;13-04-07;Bernier, Shields And Mraz
27647;52724;12-08-12;Okuneva Inc
27648;251994;00-08-13;Halvorson, Mcclure And Skiles
27649;944301;15-07-16;Miller-Luettgen
27650;196395;09-08-01;Jerde And Sons
27651;883912;61-04-14;Kuhlman Group
27652;95550;71-12-29;Orn, Conn And Jakubowski
27653;895947;16-02-09;Smith-Schowalter
27654;522824;98-12-03;Zieme-Langworth
27655;719556;11-12-08;Weimann, Armstrong And Luettgen
27656;22194;14-06-17;Mertz Group
27657;281023;19-03-21;Adem
27658;236022;84-05-30;Rippin-Effertz
27659;796127;79-07-19;Mckenzie, Lynch And Reinger
27660;625863;17-02-13;Bradtke-Wilkinson
27661;227573;12-01-04;Wolff-Greenholt
27662;599380;87-06-23;Grant-Schaden
27663;704830;75-07-06;Heaney Inc
27664;826147;09-06-09;Hudson-Mayer
27665;775056;01-01-05;Kub, Mante And Lebsack
