rid,fecha_dictamen
31190,28-09-2018
31191,29-09-2011
31192,21-12-2003
31208,29-07-2004
31209,17-02-2019
31213,30-10-1997
31217,29-09-2017
31220,09-07-2014
31223,25-09-1997
31224,20-01-2006
31226,29-05-2017
31229,30-03-2018
31230,20-08-2019
31234,16-03-2013
31235,31-07-2016
31236,05-06-2009
31237,13-02-2015
31240,16-02-2006
31242,28-01-2017
31245,15-11-2012
31247,06-02-2011
31250,06-08-2015
31251,29-08-2005
31252,26-01-2018
31255,30-12-1998
31259,26-04-2016
31265,22-08-2017
31267,20-10-1996
31270,08-07-1995
31271,26-07-1960
31274,06-06-1991
31275,02-09-2018
31277,27-11-2014
31285,31-07-2019
31286,06-03-1990
31287,19-03-1993
31288,19-05-2019
31291,16-09-2013
31295,12-02-2019
31297,28-08-2019
31301,20-09-2013
31303,02-03-2018
31306,05-01-2011
31313,18-05-2019
31322,26-02-2014
31329,04-04-2011
31333,01-03-2019
31342,08-04-2005
31343,13-10-1981
31348,30-04-2018
31349,02-12-2015
31350,04-07-2010
31351,22-12-2006
31353,23-06-2019
31355,27-07-1985
31356,26-04-2019
31358,10-03-2015
31359,31-07-2007
31360,25-05-2007
31361,17-09-2014
31365,07-10-2015
31369,26-07-2017
31370,05-05-2016
31372,25-12-2017
31377,10-09-2017
31384,14-04-2018
31386,04-02-2019
31391,12-05-2019
31394,08-10-2003
31395,09-11-2010
31396,03-02-2009
31403,08-04-1995
31405,18-06-2013
31410,30-09-2018
31411,28-06-1994
31432,18-08-2019
31433,01-08-2014
31440,11-08-2019
31443,25-08-2008
31451,16-02-2009
31454,15-06-2013
31455,25-02-2016
31457,18-02-1987
31462,14-12-2018
31468,23-07-2019
31482,12-03-1996
31486,15-09-2013
31489,12-12-1982
31492,25-02-2007
31493,07-11-2018
31494,23-09-2017
31496,09-01-2013
31499,30-10-2009
31501,25-09-2016
31502,20-06-1993
31503,17-09-1997
31504,16-04-2011
31505,29-03-2017
31508,07-02-2014
31514,18-08-2003
31516,31-05-2019
31518,23-03-2019
31520,14-03-2017
31523,14-05-2019
31535,08-04-2015
31538,09-07-2018
31541,14-12-1991
31542,02-03-2017
31554,25-05-1987
31559,03-08-1978
31563,27-05-2017
31564,25-08-2012
31569,05-09-2017
31570,23-06-2015
31571,09-03-2018
31573,22-07-2018
31578,07-01-2002
31588,29-09-1990
31590,13-04-2011
31595,30-05-2019
31597,14-05-2018
31599,22-10-2018
31602,17-09-2013
31603,30-09-1993
31604,25-08-2018
31606,24-03-2017
31610,10-07-2018
31611,22-09-1992
31621,16-02-2019
31624,13-12-2018
31626,06-08-2001
31628,17-04-1989
31633,24-03-2010
31635,04-12-2017
31636,14-07-2003
31643,16-01-2012
31647,09-03-2009
31650,22-09-1984
31652,16-07-2013
31653,25-10-2012
31655,07-11-2008
31657,23-02-2019
31664,21-06-2019
31667,12-04-2018
31672,04-08-2010
31674,24-07-1981
31678,20-05-2015
31683,21-02-2013
31688,05-09-1990
31690,04-03-2019
31698,17-08-2019
31699,23-12-2004
31700,13-11-2018
31701,27-07-2017
31706,20-06-2013
31708,15-06-2008
31711,23-05-2009
31714,18-11-2017
31715,06-02-2007
31718,28-05-2017
31719,13-02-2015
31722,18-10-2013
31724,05-11-2015
31725,01-08-2007
31726,16-08-2019
31728,19-03-2013
31729,15-02-2019
31737,27-08-2015
31738,21-06-2019
31741,29-03-2008
31744,07-12-2000
31745,22-06-2019
31746,19-12-2018
31749,04-11-2018
31753,13-03-2019
31757,08-06-2018
31760,16-06-2012
31761,01-12-2014
31762,19-03-2009
31764,30-07-2012
31767,05-11-2016
31778,22-10-2014
31779,18-08-2014
31782,13-09-2009
31785,13-01-2019
31787,09-11-2003
31788,10-11-2007
31791,12-03-2019
31795,02-08-2004
31798,09-07-2009
31801,10-10-1998
31802,23-03-2012
31803,28-10-2012
31805,10-05-1986
31810,18-05-2009
31812,23-12-2016
31816,02-10-2005
31818,18-09-2015
31824,24-08-2018
31830,24-08-2008
31831,19-09-2004
31832,25-07-2014
31835,06-11-2014
31837,05-03-2018
31838,22-12-2018
31845,25-01-1994
31846,25-11-2010
31848,24-03-2000
31849,13-01-2015
31850,04-08-2019
31855,11-06-1994
31856,26-01-2019
31857,31-10-2008
31859,29-08-1995
31860,14-02-2019
31861,16-07-2018
31867,11-01-2014
31873,28-08-2019
31876,17-03-2011
31877,24-03-1997
31881,20-12-2011
31883,25-02-2019
31885,21-12-1984
31888,23-01-2019
31893,18-07-2019
31894,13-04-1983
31897,12-04-2018
31900,08-11-2016
31901,20-01-2018
31902,31-07-2001
31904,11-09-2014
31906,30-06-2013
31912,01-11-1996
31913,24-11-2014
31916,02-10-1994
31917,29-08-2008
31918,21-10-2014
31919,28-11-2005
31927,14-03-2000
31941,19-08-1990
31946,15-12-2014
31947,18-11-1999
31950,22-07-2010
31951,06-02-2019
31953,04-08-2001
31955,31-07-2019
31956,21-02-1982
31960,11-06-2019
31962,06-02-1987
31963,29-03-2002
31965,07-08-2018
31970,10-07-1999
31974,16-08-2019
31975,17-06-2003
31982,02-06-1998
31983,04-05-1993
31989,23-01-2004
31992,08-08-1987
31995,12-05-1999
31998,26-03-1988
32001,20-09-2002
32004,06-05-2002
32007,24-03-2013
32011,03-06-2010
32017,08-02-2019
32018,22-06-2008
32020,05-09-2007
32021,14-01-2019
32027,12-02-2019
32028,03-09-2018
32031,12-06-2004
32034,02-07-2019
32039,16-03-2019
32040,22-04-2018
32041,10-04-2017
32043,10-07-2019
32046,16-07-2011
32047,18-05-2019
32050,27-01-2019
32052,25-10-2001
32055,12-03-2008
32059,10-03-2000
32063,17-11-1975
32066,19-12-2008
32069,01-10-2018
32070,06-02-1989
32072,08-09-2006
32073,05-04-2019
32076,17-10-2018
32078,05-11-1997
32080,28-09-2009
32081,17-02-2019
32082,18-08-2013
32083,18-01-1988
32088,24-06-2019
32089,19-12-2006
32091,31-05-2017
32095,16-07-2014
32096,26-02-2018
32098,03-03-2015
32103,19-09-2015
32104,06-04-2014
32105,05-08-2013
32106,05-06-1989
32108,20-08-2019
32111,03-04-2014
32112,20-02-2017
32116,03-12-2011
32117,12-06-2009
32122,01-02-2018
32128,13-08-2007
32138,13-06-1994
32139,28-03-2005
32140,09-08-2019
32147,21-06-1972
32149,26-09-1994
32150,24-04-1987
32154,03-06-2019
32158,23-07-2007
32161,15-03-2014
32164,05-02-2011
32168,15-04-2018
32171,13-11-2014
32172,24-12-2016
32173,02-08-2019
32177,12-06-2018
32179,08-10-2005
32180,17-01-2011
32182,24-11-2015
32183,30-01-2018
32185,03-03-1997
32186,26-10-2016
32187,25-02-2013
32189,03-02-2019
32192,24-10-2010
32193,12-09-2017
32194,29-03-1995
32198,18-11-2015
32201,11-09-2006
32204,14-09-2000
32205,20-08-2018
32212,13-04-2011
32213,12-12-2008
32214,02-03-2004
32224,18-06-2007
32227,31-12-2012
32233,28-12-1984
32234,08-06-2007
32235,20-05-2005
32237,21-07-1995
32239,08-01-2009
32242,25-08-2006
32245,23-06-2019
32251,24-05-2016
32260,10-02-2008
32261,06-08-1972
32263,09-09-2010
32266,18-07-2005
32267,22-03-2000
32268,25-07-2002
32269,19-05-2018
32270,14-12-2017
32273,22-11-2016
32278,30-12-2017
32283,25-06-2018
32284,27-07-2019
32285,19-01-2019
32291,11-07-2019
32295,05-11-2015
32297,21-07-2004
32298,27-07-2018
32301,08-01-2016
32303,10-03-2010
32307,09-10-2000
32311,30-07-1966
32316,03-04-1994
32321,19-12-2012
32326,09-06-1976
32330,09-05-2019
32333,16-12-1993
32334,23-07-2019
32335,06-06-2015
32341,29-08-2019
32342,17-08-2019
32344,24-05-2019
32351,10-10-2016
32352,15-04-2017
32358,29-05-2017
32361,13-03-2016
32362,28-04-2019
32365,21-11-1995
32369,24-10-1999
32370,02-04-2016
32371,26-05-2007
32373,04-01-2010
32375,14-05-2010
32378,28-04-2008
32380,09-03-2019
32385,20-09-1992
32388,08-04-2015
32390,21-08-2003
32393,24-09-2014
32395,01-12-2018
32396,24-05-2018
32397,28-11-1989
32400,16-07-2009
32409,28-09-2018
32410,02-11-2010
32415,29-12-2013
32418,05-04-2018
32419,26-02-2018
32422,29-10-1994
32426,03-01-2012
32427,13-02-2010
32428,30-06-2014
32430,05-03-2019
32433,07-01-2019
32436,30-04-2017
32439,01-07-2013
32445,29-09-2018
32446,11-03-2019
32452,04-01-2012
32465,08-11-2016
32482,10-11-2018
32483,06-07-2017
32488,31-01-2019
32491,11-09-1995
32493,28-02-2019
32495,18-01-1996
32496,20-07-2009
32501,24-08-2018
32504,10-08-2016
32506,31-05-2019
32507,23-09-2014
32510,06-05-2019
32515,12-01-2019
32518,04-02-1998
32520,02-04-1969
32523,24-11-2012
32525,13-04-1999
32526,09-05-2015
32529,15-07-2017
32531,13-08-2019
32532,21-01-2018
32535,19-04-2019
32545,17-04-2015
32548,29-08-1993
32551,08-07-2014
32555,06-06-2019
32557,01-08-2017
32559,21-04-2016
32561,08-10-2016
32564,04-01-2017
32567,19-02-2018
32570,16-10-2018
32579,07-03-2003
32582,18-03-2012
32589,06-04-2008
32592,29-10-2010
32594,20-09-1980
32596,07-10-2011
32598,14-06-2018
32600,06-08-2016
32601,19-01-2017
32602,19-09-1995
32603,12-09-2013
32606,13-04-2010
32616,02-02-2018
32617,08-06-2018
32622,20-05-2007
32625,27-05-1994
32626,30-04-2018
32628,02-06-2016
32629,28-06-2018
32638,30-11-2018
32642,05-05-2019
32643,19-06-2014
32644,17-12-2013
32647,04-05-2003
32651,24-05-2014
32656,21-03-2017
32658,26-01-2019
32661,05-06-2017
32663,30-10-2016
32671,16-06-2019
32681,03-08-2019
32684,26-06-2010
32686,30-01-1981
32688,02-02-1997
32691,04-01-2006
32697,05-09-2018
32698,10-04-2006
32699,01-09-2009
32708,24-10-1999
32709,14-08-2015
32713,20-02-2016
32714,07-07-2012
32722,13-07-2019
32724,30-06-1994
32728,23-02-2016
32730,05-12-2012
32734,11-12-2016
32737,17-10-2015
32740,03-08-2019
32741,09-06-2010
32742,22-07-2019
32746,17-11-2018
32750,12-08-2019
32755,27-05-2019
32756,06-06-2019
32761,23-04-2019
32762,16-06-2018
32767,20-10-2000
32772,07-03-2013
32773,31-03-2019
32776,30-05-2017
32777,02-10-2004
32779,02-03-2019
32783,01-02-1979
32784,24-06-2019
32785,30-07-1984
32788,08-03-2017
32790,09-08-2019
32791,29-08-2019
32796,24-03-2015
32797,22-03-2019
32804,25-04-2018
32806,06-11-2010
32808,17-12-2016
32811,31-08-2006
32814,14-08-2019
32815,25-02-2011
32817,17-09-2017
32824,11-05-2008
32827,11-07-2019
32829,10-08-2019
32832,18-09-2016
32836,21-10-2018
32840,10-03-2018
32843,14-01-1999
32845,19-05-2015
32847,22-02-2014
32854,01-07-2018
32858,23-10-2016
32862,11-04-2015
32864,23-01-1982
32867,20-11-2014
32868,15-08-2017
32873,18-04-2011
32875,17-07-2011
32876,09-04-2008
32877,07-01-2015
32878,08-12-2012
32881,11-09-2011
32882,05-01-2003
32883,17-09-2018
32889,08-12-2000
32893,02-03-2010
32896,12-02-2012
32901,11-09-2012
32907,10-02-2018
32915,27-07-1997
32916,10-12-2018
32919,24-01-1984
32923,16-08-2011
32924,30-07-2010
32925,15-03-2018
32926,13-09-2016
32930,19-02-2019
32932,10-06-2017
32933,18-01-2015
32938,13-04-2016
32940,15-03-2007
32942,09-07-2016
32946,16-11-2016
32949,27-06-2005
32950,17-03-2016
32953,01-01-2018
32955,16-09-2013
32957,15-12-2018
32958,26-02-2008
32959,29-01-1998
32962,13-11-2015
32963,15-03-2019
32965,11-01-2007
32966,25-08-2019
32967,13-10-2017
32970,17-06-2018
32973,30-12-2014
32974,22-08-2006
32976,08-09-2017
32981,05-02-2016
32985,19-02-2004
32988,19-06-1997
32989,09-03-2004
32990,04-08-1993
32991,15-04-2017
32994,18-12-1998
32999,12-12-1998
33002,07-11-2017
33005,05-08-2019
33013,24-08-2017
33014,09-02-2008
33017,21-03-2005
33021,03-12-2015
33023,12-05-2017
33024,05-05-1986
33030,04-03-1998
33033,08-01-2014
33034,04-03-2002
33042,18-11-2018
33043,19-10-2017
33044,19-10-2007
33045,18-09-2014
33048,24-11-2014
33050,18-02-1980
33051,22-06-1998
33053,13-07-2018
33058,14-01-1993
33059,28-02-2017
33061,16-07-2017
33062,19-02-2006
33069,02-10-1992
33070,14-06-2019
33073,16-06-2018
33074,10-08-2019
33075,28-04-2016
33077,03-06-2018
33083,09-11-2018
33086,09-04-2014
33093,05-04-2018
33094,22-04-1999
33096,05-10-2009
33097,26-07-1991
33099,18-01-2017
33102,13-10-1987
33103,18-12-2018
33105,05-08-2013
33106,11-04-2019
33112,20-11-2017
33115,30-11-2007
33116,30-11-2018
33118,25-07-1992
33121,17-08-2013
33123,12-08-2005
33127,28-12-2015
33128,29-04-2013
33136,15-08-2019
33137,05-01-2017
33139,28-10-2012
33141,21-06-2016
33145,06-03-2014
33146,11-11-2013
33147,18-09-2009
33148,25-07-2019
33161,03-03-2018
33163,26-08-2010
33165,07-01-2008
33172,24-07-2007
33174,26-04-2019
33178,30-11-2008
33182,18-01-2012
33183,24-04-2007
33198,17-12-2009
33201,25-02-2019
33203,13-05-2013
33204,04-07-2011
33205,07-07-2019
33208,12-08-2019
33210,15-07-2013
33211,24-11-2018
33212,03-05-2019
33217,24-03-2012
33218,25-07-2019
33222,11-02-1974
33224,02-07-1999
33228,16-06-2007
33235,13-06-2018
33243,27-12-1991
33245,20-09-2006
33247,07-12-2009
33248,09-02-2017
33249,05-12-2016
33256,10-07-2019
33258,06-07-1985
33261,13-10-2017
33267,22-03-2012
33268,04-11-2011
33269,31-07-2012
33276,01-02-2011
33281,25-09-2018
33284,01-04-2018
33285,09-08-2009
33287,06-11-1996
33288,17-12-2018
33290,15-04-2019
33291,28-03-2018
33292,01-07-2019
33297,30-05-2019
33299,28-03-2019
33301,03-02-2002
33302,10-05-2011
33308,17-08-2008
33310,21-04-1995
33312,18-07-2019
33313,13-09-1995
33320,27-05-2002
33322,26-06-2014
33323,13-01-2010
33328,06-06-2009
33329,19-11-1992
33331,20-06-2010
33332,01-08-2013
33334,12-07-2007
33336,29-02-2016
33341,08-04-2017
33343,21-01-1976
33345,26-03-2018
33347,09-08-2001
33349,24-10-1989
33350,20-01-2017
33351,01-07-2004
33354,23-03-2019
33357,27-02-1988
33361,25-09-2017
33362,14-10-2011
33364,19-02-2017
33366,13-07-2019
33367,19-10-2018
33370,23-08-2019
33371,08-02-2014
33373,31-12-2014
33374,13-10-2017
33375,17-12-2012
33377,20-05-2008
33380,21-12-2017
33381,20-06-1991
33382,02-08-2017
33383,02-07-2018
33384,31-01-2016
33385,27-06-2003
33387,27-08-2019
33388,22-09-2016
33394,02-08-2019
33398,26-12-2016
33400,09-08-2017
33402,31-08-2017
33404,31-10-1979
33410,03-06-2015
33414,15-03-2014
33420,12-07-2018
33421,02-10-2002
33426,07-07-2004
33427,15-10-2017
33429,23-11-2008
33432,25-06-1992
33433,15-03-2002
33447,08-07-2019
33452,24-06-2012
33455,22-09-2012
33456,19-02-2011
33457,06-01-1998
33458,16-05-2001
33460,26-10-2015
33465,11-11-2011
33467,11-01-2018
33473,30-06-1993
33480,05-01-2019
33488,29-04-2017
33492,21-04-2017
33494,19-11-2005
33495,20-02-2017
33501,15-02-2017
33503,06-11-2004
33504,31-12-2016
33510,14-10-2013
33511,28-01-2000
33513,19-08-2019
33521,27-10-2018
33523,08-06-2019
33524,15-02-1996
33526,20-10-1997
33528,24-07-2019
33531,02-05-2015
33534,10-10-2016
33536,21-09-1996
33538,22-02-2019
33539,02-09-2016
33541,18-08-2019
33542,13-02-2004
33543,11-04-2017
33545,23-09-2002
33549,12-11-2017
33552,01-09-2010
33554,19-07-2010
33558,18-07-1998
33559,20-07-2013
33561,26-04-2008
33562,27-12-2010
33564,13-10-2007
33567,02-10-2017
33569,30-07-2017
33570,04-12-2018
33572,28-03-2018
33577,12-07-2019
33584,15-12-1993
33590,17-02-2015
33592,27-01-2015
33599,13-03-2018
33602,05-04-2005
33606,10-02-2016
33608,24-02-2011
33610,22-04-2019
33612,17-03-2019
33616,06-11-2011
33617,14-10-2008
33618,22-03-2015
33620,25-09-2018
33623,23-07-2018
33625,04-08-2019
33626,10-11-1974
33629,01-08-2019
33630,25-07-2013
33633,27-12-1980
33637,06-03-2001
33639,24-07-2019
33641,30-01-1996
33643,21-02-2019
33644,14-04-2015
33645,23-04-1959
33650,17-04-2016
33653,13-08-1999
33662,29-05-1987
33670,22-05-2013
33671,30-07-1999
33672,20-05-2019
33674,23-11-2008
33679,21-08-1996
33684,31-07-2011
33686,01-07-2008
33687,19-03-2017
33691,13-01-2011
33698,07-08-2019
33703,30-03-2016
33705,02-04-2019
33707,01-08-2010
33708,19-08-2013
33709,16-10-2004
33711,19-02-2016
33712,23-12-2016
33716,28-04-2001
33717,12-01-2000
33720,03-08-2003
33727,15-10-2011
33728,04-04-2011
33729,15-07-1961
33737,28-09-1992
33740,07-07-2012
33743,02-04-2008
33745,31-10-2018
33746,21-08-2019
33747,23-07-2013
33751,14-09-2017
33752,19-03-1972
33754,04-02-2019
33756,02-09-2014
33763,09-11-2013
33765,14-05-2017
33766,16-07-2019
33768,24-01-2011
33771,14-02-2017
33774,22-10-2007
33778,06-04-2019
33782,23-05-2017
33787,25-03-2013
33794,19-08-2011
33800,11-11-2014
33802,27-01-2015
33806,30-06-2018
33809,18-06-2014
33811,07-11-2013
33821,30-09-2012
33824,05-03-2013
33825,05-08-2019
33826,25-05-2019
33827,13-08-2019
33831,16-09-1992
33834,27-03-2010
33839,15-08-1986
33842,14-09-2014
33846,14-06-2019
33856,31-01-2011
33857,19-10-2007
33864,21-08-2019
33865,13-07-2018
33866,11-02-2009
33874,12-01-2008
33878,25-07-2018
33883,01-01-2018
33884,16-02-2016
33886,28-01-2018
33891,16-04-2011
33892,21-09-2011
33893,23-06-2006
33902,19-09-1990
33907,02-03-2019
33911,11-09-2007
33912,04-01-2007
33920,09-01-2019
33922,10-11-2008
33928,08-12-2006
33929,04-11-2018
33930,13-04-2015
33935,07-04-2014
33937,06-07-2017
33942,12-07-2019
33948,21-11-2013
33950,13-12-1990
33954,29-11-2016
33956,12-08-2005
33957,28-02-2015
33961,05-12-2018
33964,15-05-1977
33966,22-12-2013
33967,08-08-2018
33970,29-12-1992
33972,03-02-2014
33973,05-05-2014
33974,14-02-2018
33976,13-07-1987
33977,21-07-1978
33980,17-01-2019
33982,22-05-1989
33983,29-09-2010
33985,04-08-2013
33990,12-03-2015
33992,07-07-2016
33995,19-01-2018
33997,18-10-1983
34002,07-01-2008
34003,07-11-2015
34005,20-05-2019
34008,23-06-1995
34011,22-08-2017
34015,23-06-2001
34017,03-06-2018
34024,22-10-1991
34025,12-06-2012
34030,13-01-1987
34039,21-03-2019
34043,08-05-2019
34047,16-01-2019
34052,03-05-2019
34055,03-08-2004
34056,31-10-2015
34061,26-02-2019
34063,06-10-2013
34069,17-08-2019
34071,27-04-2016
34074,06-05-2012
34077,27-07-2013
34079,20-04-2015
34080,15-08-2017
34085,01-07-2015
34087,25-03-2010
34088,31-05-2002
34096,07-08-2019
34097,07-02-2018
34102,07-05-1992
34103,30-01-2016
34113,26-11-2006
34117,16-04-2019
34118,05-06-2015
34119,12-04-1967
34121,14-04-2017
34122,25-04-2018
34123,19-03-2017
34124,30-03-2018
34128,03-12-1972
34129,17-05-2011
34133,11-01-2019
34134,23-11-2018
34135,22-11-2018
34136,17-05-2004
34138,12-08-2019
34144,24-02-2003
34148,14-06-2010
34153,08-03-1998
34155,27-03-2009
34158,23-07-2016
34160,07-06-2016
34163,22-12-2011
34164,20-02-2013
34168,28-07-2017
34169,15-04-2014
34175,03-01-2004
34176,24-03-2019
34180,27-04-2019
34183,22-09-2010
34184,22-08-2019
34186,13-10-2015
34187,20-06-2002
34195,05-02-2019
34197,21-08-1998
34198,23-06-2017
34201,15-04-2019
34208,21-05-2015
34210,18-07-2014
34212,23-05-2019
34213,07-05-2013
34218,20-06-2018
34220,30-12-2017
34225,21-04-2006
34226,08-11-2017
34230,29-04-2001
34236,18-09-2014
34237,29-09-2018
34239,26-04-2018
34245,23-02-2005
34246,09-12-2017
34253,12-11-2018
34256,30-01-2008
34258,08-06-2015
34259,26-05-2018
34262,22-08-1994
34263,15-01-2004
34264,02-08-2013
34269,10-09-1957
34283,13-11-2011
34286,24-09-2005
34288,01-10-2017
34289,22-12-2008
34291,17-02-2005
34292,26-10-2018
34299,04-10-2015
34302,19-05-1982
34304,23-06-1978
34306,15-07-2016
34312,22-09-1997
34316,13-09-2004
34317,14-05-2015
34318,05-08-2017
34324,29-05-2019
34325,31-05-2019
34336,05-05-2012
34339,14-02-2006
34340,12-04-2010
34345,09-06-2004
34346,23-07-2018
34352,29-03-2019
34354,30-04-2003
34360,05-02-2014
34361,12-06-2013
34364,29-10-2017
34365,04-04-2012
34366,30-11-2012
34367,09-12-2015
34372,06-01-1966
34374,28-04-2003
34381,16-04-2018
34384,24-10-1994
34386,13-05-1994
34390,07-11-2011
34392,21-03-2015
34394,17-03-2003
34397,03-06-2018
34399,14-04-2000
34400,16-08-2017
34403,22-01-2015
34405,26-10-2009
34406,13-05-2012
34408,31-01-2013
34410,01-05-2014
34411,15-06-2016
34416,13-08-2005
34422,01-04-2015
34423,01-06-2004
34425,30-12-2017
34426,01-09-2011
34427,06-04-2018
34434,16-02-2018
34435,21-08-1994
34438,09-06-2011
34448,26-09-2016
34450,30-07-2018
34452,25-03-2017
34453,25-03-2017
34464,17-12-2018
34465,18-09-2006
34469,01-06-2013
34472,01-02-2009
34473,03-02-2011
34475,25-06-2015
34478,21-03-2017
34479,10-05-2019
34482,23-05-2015
34484,09-04-2019
34486,04-04-2018
34499,01-08-2018
34501,03-02-2017
34502,23-11-2009
34509,23-10-2000
34510,15-09-2018
34514,20-05-2006
34518,12-01-2019
34520,12-09-2018
34521,20-07-1981
34522,27-10-1994
34524,21-04-2019
34526,22-10-2017
34527,30-06-2003
34537,11-12-2009
34541,31-10-2011
34551,06-06-2014
34558,12-08-1984
34559,27-10-2015
34562,08-12-2001
34566,17-07-2019
34574,25-09-2013
34577,05-01-2019
34583,04-04-2014
34585,06-03-2018
34588,22-07-2008
34589,23-02-2004
34590,02-05-2009
34593,23-01-2017
34597,02-07-2019
34598,18-11-2014
34600,27-07-2013
34601,04-04-2019
34602,12-08-2014
34611,04-07-2019
34616,19-01-2009
34618,15-09-2015
34624,12-01-1981
34625,07-04-2017
34628,06-06-2019
34632,19-06-2018
34636,30-04-2006
34641,07-11-2001
34642,08-01-2019
34643,04-08-1998
34644,22-12-1990
34648,24-09-2013
34649,02-03-2014
34650,22-12-2017
34658,09-11-2018
34659,20-01-2019
34663,31-07-1974
34664,26-06-2016
34665,06-03-2010
34666,08-01-2016
34667,11-07-2011
34671,22-01-2001
34672,19-06-2017
34673,30-10-2017
34675,11-12-2017
34676,19-09-2018
34677,06-11-2009
34678,05-06-2016
34680,06-06-2016
34684,11-09-1987
34685,25-06-2019
34689,17-07-2019
34690,13-03-2003
34691,01-06-2010
34696,12-11-2018
34699,27-11-1990
34702,30-08-2017
34707,02-08-2017
34711,09-06-2009
34713,23-06-2016
34720,18-04-2018
34724,12-06-2010
34726,29-08-2019
34730,18-10-2016
34740,13-08-1982
34743,14-04-2013
34744,11-07-2019
34747,12-11-2009
34751,03-11-2010
34752,12-12-2007
34754,07-03-2001
34755,12-07-2019
34760,14-06-2019
34763,18-12-2013
34776,12-07-2019
34779,26-06-2019
34780,01-08-2016
34788,13-05-2014
34790,28-05-2011
34794,06-10-2008
34796,25-07-2013
34800,06-12-2008
34801,21-09-2016
34806,25-01-2011
34807,05-04-2015
34811,25-07-2019
34812,05-09-1997
34817,12-03-2017
34818,23-08-2019
34819,16-09-1987
34821,03-11-2017
34826,09-02-2018
34833,23-06-2018
34845,31-07-2010
34847,13-02-2018
34848,13-11-2000
34849,18-09-2014
34852,31-01-2016
34856,06-06-2003
34858,13-05-2012
34864,13-11-2018
34865,14-08-2013
34868,23-08-1999
34869,23-10-1987
34871,19-02-2019
34873,16-02-2018
34876,08-10-2013
34878,04-06-2016
34882,20-03-2013
34884,23-02-2008
34889,29-07-2019
34890,19-08-2019
34891,13-10-1978
34902,13-01-1996
34903,23-04-2010
34907,16-08-2019
34908,07-07-2019
34915,01-04-2002
34917,19-04-2018
34918,28-07-2019
34919,12-02-1990
34922,30-11-2018
34924,12-05-1997
34925,14-05-2019
34931,28-04-2018
34937,09-11-2018
34939,14-11-1975
34943,07-10-2017
34946,11-08-1995
34948,18-08-2017
34953,09-04-2019
34954,09-11-1993
34957,24-07-1999
34958,05-07-2010
34960,17-12-2007
34964,21-08-2018
34966,22-09-2003
34969,24-06-2019
34970,02-01-2005
34972,13-04-2018
34982,27-03-2011
34985,13-09-2013
34986,01-11-1997
34987,26-10-2018
34989,19-02-2019
34990,26-01-2013
34995,28-03-2014
34997,16-08-2019
35001,14-05-2018
35002,16-03-2019
35007,24-09-2014
35008,13-11-1998
35014,02-07-2002
35017,16-11-2004
35019,10-07-2009
35021,30-03-2018
35027,13-06-2019
35031,06-07-2019
35032,16-12-2002
35033,18-02-2009
35039,07-07-2019
35041,30-05-2007
35046,04-05-2019
35050,20-03-2019
35052,02-09-2001
35054,07-05-2019
35056,13-02-2012
35059,23-12-2018
35061,18-11-2012
35064,01-02-2019
35065,27-07-2017
35067,14-07-2013
35068,14-08-2019
35069,06-11-1974
35078,13-07-2018
35081,16-03-2019
35082,06-12-1994
35083,04-03-1993
35084,09-07-2013
35087,27-08-2018
35089,20-06-1968
35094,06-06-2016
35097,11-05-2011
35102,15-02-2014
35103,09-05-2019
35116,15-08-2019
35117,10-07-2019
35118,11-08-2006
35122,23-01-2016
35123,02-08-2019
35127,14-12-1997
35129,18-06-2019
35130,03-10-2015
35133,26-06-2011
35139,23-07-2017
35146,29-09-2007
35147,20-08-2004
35150,28-08-2015
35151,17-12-2005
35154,29-10-2017
35160,03-12-2012
35161,27-12-2011
35162,01-03-2014
35163,13-10-2016
35167,27-10-2004
35169,25-09-2014
35175,27-01-2018
35176,24-04-2019
35179,19-09-2006
35183,22-11-1985
35184,13-02-2016
35186,14-05-1977
35192,23-04-2018
35193,14-12-2016
35195,11-02-1996
35201,08-11-2017
35210,21-10-1975
35211,26-12-2010
35212,04-02-2005
35215,31-07-2005
35220,10-07-1979
35227,01-01-2016
35229,25-06-2017
35230,10-11-2002
35238,02-12-2015
35239,22-08-2011
35241,03-05-2004
35243,20-04-2018
35246,23-01-2011
35247,03-04-1996
35248,14-05-2018
35252,30-08-2019
35255,24-02-2015
35261,20-06-2019
35272,04-05-2002
35277,10-06-2007
35282,17-02-1988
35286,22-09-2014
35290,23-07-2019
35293,19-11-2008
35297,14-04-2015
35298,07-07-2008
35300,18-04-2004
35304,19-02-2018
35305,18-07-2014
35310,02-12-2015
35312,09-09-2018
35313,08-07-2000
35314,11-06-2012
35318,24-06-2019
35324,21-01-2016
35329,25-10-2005
35332,23-06-2002
35333,13-11-2013
35342,18-09-2007
35345,02-07-2014
35347,11-09-2004
35348,10-04-2001
35350,19-06-2019
35354,24-12-2016
35355,16-12-2016
35356,29-03-2018
35357,10-08-2019
35362,17-03-2018
35363,15-03-2017
35364,06-08-2019
35365,23-05-2015
35366,11-05-2017
35370,03-06-2018
35371,23-03-2016
35372,29-07-1992
35373,29-11-2015
35374,27-12-2015
35377,22-12-2006
35379,30-09-2017
35381,02-04-2008
35382,17-04-2018
35386,15-05-1980
35389,25-05-2019
35390,02-05-2017
35394,09-01-2015
35395,12-01-2011
35400,03-09-2011
35402,30-11-1992
35406,21-09-1988
35408,30-08-2019
