pid,rid
301,31812
427,31813
213,31814
273,31815
278,31816
244,31817
217,31818
379,31819
413,31820
344,31821
30,31822
234,31823
57,31824
433,31825
243,31826
105,31827
235,31828
90,31829
270,31830
61,31831
37,31832
399,31833
212,31834
398,31835
118,31836
53,31837
177,31838
443,31839
404,31840
120,31841
415,31842
198,31843
323,31844
61,31845
132,31846
408,31847
149,31848
88,31849
300,31850
99,31851
405,31852
138,31853
344,31854
153,31855
216,31856
87,31857
52,31858
38,31859
43,31860
154,31861
141,31862
148,31863
15,31864
139,31865
81,31866
224,31867
393,31868
167,31869
450,31870
226,31871
150,31872
331,31873
214,31874
198,31875
148,31876
89,31877
305,31878
51,31879
357,31880
220,31881
238,31882
211,31883
217,31884
272,31885
378,31886
313,31887
3,31888
128,31889
239,31890
230,31891
4,31892
422,31893
18,31894
236,31895
447,31896
82,31897
332,31898
257,31899
415,31900
272,31901
206,31902
284,31903
292,31904
357,31905
168,31906
392,31907
156,31908
92,31909
37,31910
306,31911
302,31912
104,31913
330,31914
343,31915
387,31916
136,31917
115,31918
413,31919
195,31920
374,31921
114,31922
220,31923
70,31924
81,31925
423,31926
288,31927
180,31928
92,31929
260,31930
286,31931
175,31932
115,31933
394,31934
60,31935
203,31936
354,31937
416,31938
69,31939
434,31940
12,31941
200,31942
15,31943
395,31944
114,31945
111,31946
134,31947
296,31948
324,31949
39,31950
84,31951
124,31952
197,31953
197,31954
25,31955
263,31956
436,31957
134,31958
25,31959
85,31960
101,31961
385,31962
330,31963
121,31964
425,31965
431,31966
144,31967
242,31968
68,31969
299,31970
230,31971
445,31972
326,31973
416,31974
313,31975
227,31976
443,31977
302,31978
233,31979
384,31980
171,31981
388,31982
226,31983
113,31984
241,31985
22,31986
184,31987
133,31988
366,31989
317,31990
410,31991
198,31992
253,31993
291,31994
107,31995
326,31996
21,31997
68,31998
358,31999
176,32000
258,32001
267,32002
263,32003
24,32004
223,32005
248,32006
369,32007
304,32008
300,32009
400,32010
377,32011
46,32012
98,32013
363,32014
39,32015
22,32016
410,32017
61,32018
128,32019
310,32020
1,32021
81,32022
230,32023
270,32024
294,32025
197,32026
59,32027
425,32028
204,32029
192,32030
154,32031
319,32032
131,32033
54,32034
234,32035
318,32036
16,32037
389,32038
57,32039
115,32040
313,32041
388,32042
133,32043
384,32044
288,32045
297,32046
225,32047
348,32048
322,32049
184,32050
353,32051
174,32052
80,32053
322,32054
273,32055
349,32056
442,32057
425,32058
148,32059
148,32060
195,32061
413,32062
333,32063
363,32064
79,32065
431,32066
378,32067
287,32068
16,32069
99,32070
44,32071
286,32072
289,32073
346,32074
195,32075
191,32076
382,32077
293,32078
200,32079
234,32080
365,32081
146,32082
6,32083
387,32084
166,32085
324,32086
163,32087
171,32088
192,32089
13,32090
1,32091
350,32092
128,32093
345,32094
252,32095
127,32096
147,32097
319,32098
83,32099
19,32100
441,32101
218,32102
216,32103
34,32104
217,32105
107,32106
72,32107
35,32108
29,32109
201,32110
126,32111
336,32112
121,32113
37,32114
177,32115
9,32116
151,32117
345,32118
354,32119
229,32120
76,32121
153,32122
198,32123
358,32124
68,32125
293,32126
301,32127
134,32128
355,32129
144,32130
442,32131
136,32132
43,32133
24,32134
15,32135
257,32136
413,32137
322,32138
30,32139
251,32140
409,32141
84,32142
191,32143
24,32144
185,32145
211,32146
101,32147
193,32148
196,32149
213,32150
222,32151
429,32152
41,32153
84,32154
369,32155
242,32156
209,32157
325,32158
366,32159
59,32160
397,32161
405,32162
243,32163
293,32164
416,32165
402,32166
429,32167
411,32168
297,32169
118,32170
233,32171
64,32172
440,32173
153,32174
413,32175
255,32176
26,32177
58,32178
326,32179
134,32180
221,32181
33,32182
352,32183
265,32184
189,32185
299,32186
55,32187
188,32188
163,32189
424,32190
404,32191
166,32192
15,32193
56,32194
1,32195
321,32196
442,32197
307,32198
31,32199
42,32200
96,32201
315,32202
71,32203
346,32204
226,32205
357,32206
438,32207
447,32208
121,32209
145,32210
374,32211
440,32212
198,32213
189,32214
75,32215
1,32216
333,32217
257,32218
266,32219
323,32220
326,32221
27,32222
423,32223
50,32224
109,32225
15,32226
211,32227
327,32228
190,32229
381,32230
1,32231
50,32232
342,32233
365,32234
387,32235
150,32236
146,32237
114,32238
370,32239
305,32240
157,32241
58,32242
347,32243
7,32244
288,32245
364,32246
117,32247
271,32248
144,32249
122,32250
134,32251
434,32252
301,32253
42,32254
390,32255
371,32256
8,32257
102,32258
297,32259
233,32260
341,32261
415,32262
27,32263
187,32264
252,32265
112,32266
396,32267
245,32268
106,32269
321,32270
126,32271
261,32272
318,32273
313,32274
49,32275
160,32276
242,32277
382,32278
66,32279
423,32280
160,32281
239,32282
181,32283
402,32284
85,32285
407,32286
401,32287
162,32288
422,32289
237,32290
345,32291
160,32292
245,32293
92,32294
137,32295
147,32296
365,32297
170,32298
357,32299
238,32300
232,32301
210,32302
283,32303
93,32304
76,32305
196,32306
437,32307
233,32308
21,32309
87,32310
74,32311
205,32312
96,32313
387,32314
161,32315
57,32316
11,32317
376,32318
392,32319
272,32320
359,32321
382,32322
395,32323
205,32324
127,32325
88,32326
288,32327
340,32328
342,32329
60,32330
369,32331
140,32332
279,32333
39,32334
402,32335
315,32336
118,32337
206,32338
280,32339
125,32340
241,32341
340,32342
422,32343
192,32344
237,32345
158,32346
111,32347
66,32348
122,32349
12,32350
358,32351
15,32352
440,32353
78,32354
131,32355
229,32356
179,32357
445,32358
439,32359
269,32360
288,32361
94,32362
198,32363
281,32364
318,32365
5,32366
246,32367
36,32368
269,32369
344,32370
210,32371
278,32372
104,32373
381,32374
346,32375
82,32376
90,32377
166,32378
187,32379
153,32380
46,32381
52,32382
331,32383
307,32384
399,32385
10,32386
80,32387
171,32388
403,32389
32,32390
327,32391
382,32392
372,32393
95,32394
192,32395
193,32396
124,32397
340,32398
367,32399
196,32400
226,32401
98,32402
279,32403
340,32404
77,32405
368,32406
283,32407
236,32408
403,32409
262,32410
407,32411
315,32412
195,32413
445,32414
15,32415
262,32416
174,32417
48,32418
276,32419
142,32420
170,32421
406,32422
3,32423
421,32424
341,32425
287,32426
332,32427
286,32428
96,32429
330,32430
138,32431
448,32432
23,32433
345,32434
330,32435
331,32436
198,32437
373,32438
90,32439
191,32440
414,32441
423,32442
150,32443
203,32444
312,32445
151,32446
84,32447
390,32448
339,32449
86,32450
292,32451
43,32452
328,32453
268,32454
414,32455
431,32456
380,32457
220,32458
148,32459
289,32460
183,32461
389,32462
115,32463
350,32464
332,32465
243,32466
151,32467
370,32468
374,32469
372,32470
310,32471
266,32472
419,32473
328,32474
256,32475
436,32476
248,32477
401,32478
382,32479
291,32480
81,32481
409,32482
14,32483
298,32484
245,32485
48,32486
134,32487
354,32488
273,32489
310,32490
2,32491
29,32492
355,32493
415,32494
360,32495
47,32496
53,32497
35,32498
188,32499
38,32500
403,32501
262,32502
200,32503
404,32504
333,32505
391,32506
188,32507
226,32508
159,32509
415,32510
98,32511
287,32512
124,32513
145,32514
2,32515
142,32516
254,32517
91,32518
240,32519
420,32520
187,32521
236,32522
97,32523
123,32524
263,32525
18,32526
14,32527
331,32528
33,32529
144,32530
445,32531
131,32532
145,32533
267,32534
61,32535
258,32536
42,32537
386,32538
51,32539
136,32540
132,32541
143,32542
427,32543
308,32544
76,32545
395,32546
249,32547
312,32548
297,32549
225,32550
438,32551
262,32552
83,32553
91,32554
54,32555
281,32556
400,32557
205,32558
247,32559
144,32560
16,32561
382,32562
58,32563
11,32564
440,32565
343,32566
270,32567
384,32568
13,32569
377,32570
377,32571
202,32572
367,32573
61,32574
442,32575
299,32576
288,32577
347,32578
76,32579
139,32580
143,32581
410,32582
242,32583
447,32584
65,32585
46,32586
340,32587
74,32588
267,32589
204,32590
79,32591
15,32592
213,32593
183,32594
256,32595
362,32596
113,32597
248,32598
410,32599
147,32600
349,32601
339,32602
272,32603
421,32604
293,32605
145,32606
423,32607
268,32608
43,32609
130,32610
239,32611
353,32612
34,32613
112,32614
416,32615
185,32616
195,32617
368,32618
287,32619
442,32620
247,32621
418,32622
358,32623
233,32624
269,32625
351,32626
182,32627
309,32628
31,32629
417,32630
339,32631
77,32632
261,32633
72,32634
319,32635
42,32636
268,32637
379,32638
149,32639
133,32640
248,32641
349,32642
357,32643
418,32644
170,32645
133,32646
363,32647
23,32648
199,32649
325,32650
7,32651
18,32652
49,32653
369,32654
402,32655
77,32656
101,32657
84,32658
138,32659
442,32660
71,32661
287,32662
118,32663
308,32664
442,32665
178,32666
405,32667
331,32668
357,32669
156,32670
129,32671
123,32672
150,32673
83,32674
118,32675
329,32676
404,32677
361,32678
254,32679
274,32680
8,32681
356,32682
264,32683
215,32684
138,32685
229,32686
141,32687
30,32688
345,32689
242,32690
403,32691
191,32692
201,32693
188,32694
133,32695
319,32696
369,32697
4,32698
203,32699
260,32700
206,32701
78,32702
41,32703
87,32704
183,32705
2,32706
79,32707
73,32708
102,32709
24,32710
383,32711
331,32712
191,32713
82,32714
13,32715
89,32716
448,32717
298,32718
393,32719
255,32720
355,32721
185,32722
60,32723
17,32724
409,32725
338,32726
61,32727
105,32728
383,32729
291,32730
302,32731
335,32732
240,32733
312,32734
283,32735
28,32736
32,32737
142,32738
123,32739
129,32740
230,32741
314,32742
19,32743
437,32744
308,32745
239,32746
439,32747
64,32748
233,32749
193,32750
353,32751
186,32752
415,32753
324,32754
165,32755
46,32756
318,32757
188,32758
241,32759
446,32760
250,32761
373,32762
434,32763
147,32764
377,32765
63,32766
220,32767
273,32768
28,32769
40,32770
392,32771
441,32772
4,32773
290,32774
12,32775
188,32776
65,32777
316,32778
62,32779
271,32780
29,32781
360,32782
346,32783
391,32784
411,32785
368,32786
406,32787
203,32788
40,32789
345,32790
325,32791
114,32792
367,32793
368,32794
267,32795
439,32796
83,32797
195,32798
437,32799
102,32800
91,32801
130,32802
208,32803
302,32804
186,32805
196,32806
127,32807
98,32808
409,32809
241,32810
288,32811
140,32812
216,32813
290,32814
96,32815
190,32816
223,32817
36,32818
236,32819
87,32820
205,32821
123,32822
376,32823
58,32824
153,32825
75,32826
383,32827
44,32828
83,32829
439,32830
272,32831
316,32832
267,32833
268,32834
181,32835
10,32836
110,32837
102,32838
111,32839
165,32840
22,32841
446,32842
70,32843
355,32844
197,32845
173,32846
325,32847
27,32848
4,32849
41,32850
128,32851
424,32852
61,32853
186,32854
429,32855
166,32856
325,32857
438,32858
102,32859
378,32860
86,32861
301,32862
155,32863
245,32864
29,32865
96,32866
278,32867
249,32868
341,32869
225,32870
254,32871
23,32872
35,32873
395,32874
379,32875
216,32876
106,32877
155,32878
431,32879
269,32880
4,32881
323,32882
233,32883
86,32884
194,32885
411,32886
367,32887
8,32888
40,32889
279,32890
377,32891
432,32892
366,32893
411,32894
210,32895
70,32896
89,32897
204,32898
397,32899
143,32900
111,32901
385,32902
155,32903
47,32904
51,32905
266,32906
445,32907
411,32908
54,32909
139,32910
89,32911
19,32912
49,32913
157,32914
433,32915
89,32916
391,32917
278,32918
338,32919
101,32920
56,32921
137,32922
35,32923
255,32924
267,32925
194,32926
105,32927
342,32928
133,32929
21,32930
247,32931
449,32932
384,32933
131,32934
153,32935
204,32936
413,32937
47,32938
229,32939
261,32940
301,32941
319,32942
156,32943
407,32944
400,32945
114,32946
42,32947
321,32948
71,32949
390,32950
29,32951
396,32952
46,32953
280,32954
196,32955
413,32956
33,32957
314,32958
148,32959
286,32960
366,32961
389,32962
285,32963
235,32964
417,32965
397,32966
405,32967
107,32968
9,32969
134,32970
61,32971
161,32972
311,32973
356,32974
54,32975
381,32976
388,32977
442,32978
289,32979
308,32980
188,32981
35,32982
445,32983
281,32984
131,32985
154,32986
416,32987
450,32988
371,32989
248,32990
49,32991
250,32992
412,32993
88,32994
284,32995
165,32996
284,32997
57,32998
69,32999
185,33000
434,33001
305,33002
410,33003
61,33004
297,33005
16,33006
273,33007
88,33008
304,33009
358,33010
268,33011
95,33012
399,33013
189,33014
444,33015
29,33016
110,33017
315,33018
298,33019
79,33020
365,33021
346,33022
203,33023
353,33024
268,33025
275,33026
216,33027
167,33028
192,33029
279,33030
200,33031
216,33032
267,33033
283,33034
247,33035
236,33036
207,33037
318,33038
299,33039
184,33040
15,33041
431,33042
7,33043
416,33044
281,33045
282,33046
165,33047
408,33048
20,33049
320,33050
290,33051
70,33052
153,33053
295,33054
387,33055
10,33056
388,33057
275,33058
121,33059
9,33060
100,33061
71,33062
361,33063
443,33064
312,33065
45,33066
352,33067
291,33068
435,33069
83,33070
248,33071
427,33072
339,33073
189,33074
415,33075
388,33076
150,33077
40,33078
29,33079
359,33080
225,33081
330,33082
25,33083
288,33084
309,33085
257,33086
211,33087
148,33088
57,33089
92,33090
138,33091
397,33092
394,33093
351,33094
372,33095
203,33096
101,33097
183,33098
116,33099
270,33100
308,33101
92,33102
374,33103
217,33104
15,33105
116,33106
227,33107
267,33108
197,33109
203,33110
149,33111
55,33112
202,33113
166,33114
90,33115
310,33116
337,33117
342,33118
211,33119
272,33120
334,33121
304,33122
378,33123
134,33124
414,33125
50,33126
363,33127
450,33128
353,33129
446,33130
98,33131
59,33132
267,33133
405,33134
321,33135
181,33136
163,33137
220,33138
109,33139
221,33140
435,33141
327,33142
153,33143
175,33144
146,33145
283,33146
266,33147
229,33148
288,33149
201,33150
287,33151
384,33152
317,33153
370,33154
152,33155
261,33156
71,33157
433,33158
119,33159
118,33160
413,33161
20,33162
349,33163
421,33164
255,33165
284,33166
419,33167
343,33168
226,33169
178,33170
423,33171
389,33172
25,33173
84,33174
233,33175
384,33176
374,33177
185,33178
48,33179
133,33180
393,33181
264,33182
245,33183
17,33184
421,33185
93,33186
160,33187
244,33188
366,33189
35,33190
156,33191
348,33192
234,33193
223,33194
107,33195
115,33196
332,33197
50,33198
113,33199
417,33200
327,33201
377,33202
436,33203
73,33204
165,33205
30,33206
228,33207
376,33208
330,33209
181,33210
215,33211
440,33212
401,33213
37,33214
202,33215
323,33216
149,33217
51,33218
433,33219
258,33220
222,33221
186,33222
329,33223
292,33224
364,33225
325,33226
311,33227
379,33228
83,33229
39,33230
291,33231
107,33232
442,33233
57,33234
230,33235
446,33236
162,33237
192,33238
196,33239
45,33240
222,33241
32,33242
287,33243
51,33244
316,33245
50,33246
151,33247
201,33248
257,33249
147,33250
48,33251
116,33252
407,33253
32,33254
152,33255
35,33256
175,33257
138,33258
363,33259
447,33260
193,33261
45,33262
232,33263
271,33264
263,33265
45,33266
60,33267
279,33268
108,33269
222,33270
395,33271
73,33272
211,33273
74,33274
211,33275
207,33276
73,33277
140,33278
223,33279
202,33280
382,33281
432,33282
154,33283
101,33284
342,33285
142,33286
127,33287
293,33288
277,33289
320,33290
369,33291
181,33292
177,33293
270,33294
69,33295
205,33296
145,33297
269,33298
371,33299
239,33300
196,33301
138,33302
276,33303
421,33304
127,33305
31,33306
123,33307
251,33308
367,33309
410,33310
340,33311
281,33312
395,33313
218,33314
128,33315
203,33316
31,33317
5,33318
92,33319
179,33320
329,33321
394,33322
40,33323
276,33324
43,33325
201,33326
366,33327
51,33328
260,33329
46,33330
383,33331
408,33332
358,33333
347,33334
26,33335
354,33336
35,33337
204,33338
195,33339
45,33340
410,33341
197,33342
383,33343
165,33344
100,33345
256,33346
236,33347
296,33348
135,33349
53,33350
313,33351
213,33352
423,33353
447,33354
343,33355
5,33356
48,33357
364,33358
414,33359
332,33360
40,33361
38,33362
127,33363
242,33364
141,33365
370,33366
86,33367
138,33368
320,33369
369,33370
288,33371
403,33372
375,33373
434,33374
214,33375
317,33376
427,33377
405,33378
398,33379
101,33380
247,33381
360,33382
197,33383
444,33384
298,33385
94,33386
39,33387
179,33388
195,33389
108,33390
91,33391
435,33392
179,33393
350,33394
209,33395
143,33396
194,33397
402,33398
167,33399
437,33400
325,33401
85,33402
174,33403
233,33404
429,33405
162,33406
310,33407
112,33408
66,33409
96,33410
136,33411
91,33412
418,33413
148,33414
172,33415
422,33416
85,33417
149,33418
253,33419
18,33420
247,33421
373,33422
159,33423
101,33424
8,33425
112,33426
172,33427
259,33428
138,33429
309,33430
56,33431
419,33432
262,33433
59,33434
317,33435
432,33436
444,33437
201,33438
96,33439
237,33440
361,33441
60,33442
187,33443
187,33444
317,33445
172,33446
241,33447
168,33448
415,33449
193,33450
322,33451
258,33452
241,33453
330,33454
305,33455
275,33456
284,33457
112,33458
346,33459
69,33460
254,33461
435,33462
114,33463
198,33464
85,33465
281,33466
182,33467
280,33468
395,33469
341,33470
240,33471
101,33472
67,33473
27,33474
223,33475
134,33476
69,33477
342,33478
407,33479
295,33480
78,33481
298,33482
373,33483
95,33484
369,33485
163,33486
376,33487
241,33488
111,33489
117,33490
218,33491
13,33492
258,33493
395,33494
27,33495
358,33496
130,33497
18,33498
204,33499
79,33500
324,33501
406,33502
322,33503
364,33504
45,33505
79,33506
442,33507
21,33508
197,33509
208,33510
248,33511
386,33512
100,33513
445,33514
162,33515
304,33516
312,33517
230,33518
303,33519
150,33520
264,33521
432,33522
229,33523
388,33524
415,33525
391,33526
71,33527
382,33528
448,33529
320,33530
182,33531
410,33532
128,33533
429,33534
237,33535
350,33536
349,33537
55,33538
277,33539
263,33540
197,33541
162,33542
210,33543
251,33544
261,33545
208,33546
447,33547
144,33548
437,33549
52,33550
311,33551
6,33552
149,33553
397,33554
166,33555
437,33556
275,33557
447,33558
355,33559
319,33560
282,33561
16,33562
187,33563
116,33564
126,33565
36,33566
426,33567
407,33568
141,33569
390,33570
191,33571
332,33572
326,33573
327,33574
405,33575
351,33576
112,33577
139,33578
19,33579
369,33580
19,33581
230,33582
108,33583
68,33584
117,33585
372,33586
449,33587
43,33588
350,33589
245,33590
338,33591
70,33592
429,33593
335,33594
248,33595
146,33596
447,33597
85,33598
82,33599
160,33600
367,33601
325,33602
133,33603
222,33604
400,33605
215,33606
71,33607
166,33608
73,33609
424,33610
433,33611
8,33612
309,33613
283,33614
376,33615
221,33616
423,33617
258,33618
344,33619
69,33620
408,33621
251,33622
197,33623
168,33624
403,33625
142,33626
67,33627
377,33628
422,33629
283,33630
395,33631
193,33632
137,33633
274,33634
442,33635
319,33636
310,33637
76,33638
30,33639
251,33640
263,33641
399,33642
317,33643
108,33644
143,33645
302,33646
29,33647
63,33648
427,33649
179,33650
386,33651
253,33652
253,33653
403,33654
2,33655
402,33656
375,33657
51,33658
414,33659
403,33660
192,33661
115,33662
384,33663
103,33664
121,33665
386,33666
49,33667
406,33668
299,33669
319,33670
225,33671
54,33672
72,33673
231,33674
301,33675
220,33676
414,33677
238,33678
77,33679
77,33680
168,33681
289,33682
404,33683
430,33684
280,33685
274,33686
113,33687
297,33688
426,33689
427,33690
379,33691
17,33692
105,33693
436,33694
292,33695
265,33696
397,33697
83,33698
82,33699
400,33700
405,33701
29,33702
434,33703
393,33704
114,33705
395,33706
191,33707
443,33708
116,33709
397,33710
286,33711
302,33712
306,33713
24,33714
395,33715
154,33716
379,33717
118,33718
157,33719
70,33720
39,33721
86,33722
227,33723
136,33724
350,33725
60,33726
242,33727
447,33728
385,33729
172,33730
18,33731
435,33732
79,33733
102,33734
25,33735
286,33736
57,33737
72,33738
248,33739
57,33740
70,33741
237,33742
80,33743
340,33744
46,33745
193,33746
335,33747
251,33748
309,33749
344,33750
193,33751
58,33752
33,33753
231,33754
154,33755
67,33756
373,33757
388,33758
165,33759
160,33760
212,33761
421,33762
388,33763
227,33764
97,33765
410,33766
30,33767
197,33768
328,33769
304,33770
421,33771
60,33772
386,33773
439,33774
66,33775
370,33776
64,33777
330,33778
3,33779
157,33780
380,33781
396,33782
32,33783
1,33784
284,33785
213,33786
400,33787
321,33788
125,33789
436,33790
205,33791
76,33792
353,33793
354,33794
398,33795
107,33796
147,33797
235,33798
243,33799
420,33800
199,33801
396,33802
144,33803
4,33804
266,33805
168,33806
440,33807
368,33808
172,33809
40,33810
284,33811
129,33812
407,33813
255,33814
15,33815
242,33816
397,33817
329,33818
266,33819
351,33820
211,33821
152,33822
364,33823
212,33824
189,33825
369,33826
250,33827
247,33828
50,33829
380,33830
369,33831
76,33832
345,33833
176,33834
40,33835
334,33836
295,33837
108,33838
450,33839
161,33840
360,33841
428,33842
376,33843
162,33844
171,33845
64,33846
60,33847
24,33848
379,33849
100,33850
50,33851
347,33852
23,33853
425,33854
409,33855
275,33856
45,33857
68,33858
361,33859
272,33860
8,33861
322,33862
233,33863
144,33864
393,33865
290,33866
423,33867
102,33868
379,33869
298,33870
75,33871
180,33872
298,33873
211,33874
102,33875
309,33876
244,33877
158,33878
88,33879
233,33880
31,33881
363,33882
354,33883
275,33884
226,33885
81,33886
381,33887
18,33888
253,33889
234,33890
208,33891
143,33892
432,33893
231,33894
206,33895
114,33896
346,33897
68,33898
165,33899
41,33900
250,33901
362,33902
324,33903
32,33904
170,33905
201,33906
31,33907
286,33908
290,33909
380,33910
196,33911
443,33912
255,33913
302,33914
407,33915
199,33916
46,33917
363,33918
231,33919
181,33920
1,33921
43,33922
34,33923
231,33924
269,33925
162,33926
82,33927
265,33928
105,33929
82,33930
125,33931
288,33932
224,33933
407,33934
423,33935
120,33936
207,33937
346,33938
346,33939
21,33940
265,33941
365,33942
394,33943
379,33944
82,33945
368,33946
85,33947
306,33948
421,33949
412,33950
141,33951
328,33952
69,33953
48,33954
438,33955
428,33956
221,33957
156,33958
290,33959
282,33960
58,33961
94,33962
35,33963
392,33964
439,33965
160,33966
77,33967
248,33968
158,33969
319,33970
243,33971
378,33972
344,33973
176,33974
65,33975
268,33976
245,33977
233,33978
87,33979
98,33980
442,33981
137,33982
296,33983
124,33984
92,33985
215,33986
127,33987
217,33988
446,33989
232,33990
450,33991
428,33992
276,33993
114,33994
423,33995
162,33996
70,33997
252,33998
58,33999
294,34000
396,34001
188,34002
206,34003
396,34004
344,34005
255,34006
370,34007
252,34008
378,34009
121,34010
426,34011
298,34012
162,34013
322,34014
124,34015
297,34016
288,34017
287,34018
324,34019
10,34020
255,34021
310,34022
194,34023
159,34024
173,34025
88,34026
218,34027
82,34028
271,34029
324,34030
27,34031
347,34032
442,34033
439,34034
340,34035
321,34036
38,34037
372,34038
122,34039
32,34040
382,34041
24,34042
44,34043
437,34044
39,34045
240,34046
41,34047
223,34048
219,34049
174,34050
119,34051
317,34052
198,34053
377,34054
275,34055
350,34056
266,34057
117,34058
407,34059
156,34060
98,34061
142,34062
374,34063
30,34064
163,34065
150,34066
218,34067
386,34068
415,34069
429,34070
189,34071
87,34072
163,34073
59,34074
340,34075
23,34076
373,34077
389,34078
365,34079
209,34080
67,34081
218,34082
338,34083
247,34084
318,34085
230,34086
229,34087
340,34088
68,34089
147,34090
107,34091
195,34092
41,34093
141,34094
312,34095
433,34096
333,34097
76,34098
254,34099
62,34100
281,34101
230,34102
52,34103
99,34104
433,34105
47,34106
288,34107
83,34108
314,34109
115,34110
155,34111
389,34112
27,34113
417,34114
368,34115
60,34116
327,34117
42,34118
174,34119
17,34120
126,34121
225,34122
407,34123
76,34124
448,34125
28,34126
168,34127
230,34128
341,34129
100,34130
222,34131
255,34132
188,34133
415,34134
440,34135
450,34136
85,34137
198,34138
138,34139
133,34140
185,34141
61,34142
375,34143
405,34144
407,34145
9,34146
10,34147
182,34148
103,34149
115,34150
252,34151
239,34152
31,34153
63,34154
34,34155
306,34156
292,34157
318,34158
366,34159
258,34160
362,34161
404,34162
354,34163
381,34164
3,34165
178,34166
73,34167
251,34168
447,34169
18,34170
45,34171
319,34172
354,34173
204,34174
322,34175
274,34176
33,34177
278,34178
228,34179
168,34180
372,34181
257,34182
215,34183
55,34184
350,34185
169,34186
143,34187
70,34188
143,34189
53,34190
299,34191
361,34192
335,34193
78,34194
186,34195
43,34196
40,34197
284,34198
106,34199
255,34200
46,34201
220,34202
253,34203
85,34204
45,34205
194,34206
437,34207
351,34208
107,34209
315,34210
53,34211
258,34212
214,34213
155,34214
333,34215
312,34216
2,34217
449,34218
42,34219
249,34220
388,34221
75,34222
119,34223
438,34224
142,34225
167,34226
23,34227
285,34228
359,34229
327,34230
209,34231
65,34232
170,34233
221,34234
21,34235
222,34236
336,34237
402,34238
120,34239
5,34240
164,34241
292,34242
177,34243
243,34244
139,34245
14,34246
255,34247
171,34248
305,34249
428,34250
139,34251
28,34252
387,34253
346,34254
335,34255
88,34256
165,34257
233,34258
237,34259
81,34260
273,34261
261,34262
385,34263
350,34264
111,34265
225,34266
420,34267
145,34268
338,34269
359,34270
170,34271
450,34272
17,34273
58,34274
87,34275
273,34276
227,34277
6,34278
177,34279
246,34280
188,34281
92,34282
286,34283
288,34284
140,34285
56,34286
338,34287
403,34288
434,34289
242,34290
68,34291
201,34292
387,34293
375,34294
282,34295
101,34296
301,34297
185,34298
358,34299
227,34300
373,34301
220,34302
208,34303
72,34304
336,34305
93,34306
33,34307
122,34308
211,34309
399,34310
52,34311
292,34312
305,34313
427,34314
341,34315
24,34316
404,34317
31,34318
200,34319
233,34320
330,34321
330,34322
48,34323
392,34324
328,34325
75,34326
67,34327
348,34328
15,34329
439,34330
204,34331
133,34332
297,34333
37,34334
155,34335
188,34336
328,34337
227,34338
195,34339
350,34340
407,34341
156,34342
59,34343
284,34344
153,34345
134,34346
363,34347
1,34348
288,34349
138,34350
177,34351
424,34352
285,34353
406,34354
441,34355
128,34356
122,34357
19,34358
273,34359
145,34360
233,34361
115,34362
165,34363
330,34364
308,34365
420,34366
2,34367
212,34368
10,34369
305,34370
104,34371
279,34372
360,34373
154,34374
330,34375
383,34376
370,34377
361,34378
273,34379
20,34380
217,34381
288,34382
353,34383
75,34384
320,34385
347,34386
440,34387
361,34388
56,34389
107,34390
54,34391
98,34392
87,34393
247,34394
61,34395
135,34396
301,34397
275,34398
139,34399
1,34400
208,34401
131,34402
42,34403
237,34404
252,34405
395,34406
57,34407
238,34408
347,34409
79,34410
285,34411
162,34412
319,34413
21,34414
217,34415
420,34416
232,34417
258,34418
333,34419
28,34420
361,34421
443,34422
122,34423
397,34424
27,34425
432,34426
12,34427
374,34428
214,34429
374,34430
130,34431
29,34432
430,34433
205,34434
313,34435
297,34436
249,34437
409,34438
33,34439
368,34440
330,34441
328,34442
379,34443
224,34444
212,34445
163,34446
287,34447
432,34448
129,34449
229,34450
357,34451
254,34452
318,34453
84,34454
60,34455
352,34456
137,34457
380,34458
334,34459
273,34460
414,34461
239,34462
224,34463
207,34464
202,34465
85,34466
63,34467
25,34468
416,34469
412,34470
365,34471
73,34472
306,34473
379,34474
182,34475
369,34476
394,34477
86,34478
151,34479
89,34480
55,34481
103,34482
35,34483
258,34484
295,34485
155,34486
30,34487
184,34488
262,34489
127,34490
221,34491
269,34492
436,34493
373,34494
423,34495
27,34496
167,34497
112,34498
391,34499
438,34500
285,34501
316,34502
151,34503
133,34504
147,34505
373,34506
314,34507
65,34508
99,34509
117,34510
184,34511
108,34512
322,34513
426,34514
175,34515
77,34516
330,34517
201,34518
313,34519
112,34520
376,34521
266,34522
257,34523
319,34524
315,34525
345,34526
323,34527
9,34528
347,34529
429,34530
305,34531
177,34532
220,34533
432,34534
353,34535
213,34536
242,34537
50,34538
12,34539
46,34540
401,34541
94,34542
24,34543
27,34544
255,34545
21,34546
282,34547
206,34548
377,34549
219,34550
315,34551
262,34552
329,34553
208,34554
180,34555
31,34556
114,34557
24,34558
201,34559
426,34560
413,34561
129,34562
368,34563
409,34564
102,34565
35,34566
430,34567
137,34568
443,34569
71,34570
430,34571
335,34572
421,34573
211,34574
273,34575
265,34576
130,34577
151,34578
56,34579
55,34580
104,34581
391,34582
72,34583
48,34584
148,34585
50,34586
417,34587
292,34588
89,34589
432,34590
437,34591
171,34592
91,34593
18,34594
39,34595
382,34596
334,34597
51,34598
407,34599
295,34600
252,34601
175,34602
349,34603
426,34604
450,34605
192,34606
273,34607
46,34608
426,34609
