rid,fecha_dictamen
31084,27-08-2019
31085,02-05-1997
31087,12-02-2005
31090,09-11-1994
31098,21-08-1984
31100,09-07-2012
31101,25-10-2009
31105,23-07-2017
31106,27-08-2017
31109,11-08-2017
31110,07-01-2016
31111,07-06-2019
31112,12-08-2018
31113,03-02-2018
31115,25-11-1997
31118,18-04-2019
31122,09-10-2012
31126,07-10-2008
31129,01-10-2004
31131,06-07-2013
31133,05-10-2018
31138,01-12-2014
31139,22-10-1976
31140,03-05-2013
31141,18-06-2018
31143,19-07-2014
31145,18-09-2013
31146,13-08-2014
31147,26-04-2019
31149,29-04-2019
31150,11-10-2006
31151,29-08-1999
31152,24-10-2018
31154,26-04-2006
31155,14-11-1993
31158,07-05-1987
31159,27-12-2004
31161,26-06-2009
31168,18-08-2019
31169,08-06-2018
31174,09-06-2005
31175,23-04-2019
31176,02-12-2016
31180,23-05-2017
31181,18-02-2012
31188,22-07-2018
31196,01-01-2013
31202,07-06-2017
31203,24-10-1991
31204,04-05-2001
31205,14-10-2009
31210,17-02-2017
31212,11-01-2017
31215,26-09-2015
31216,23-06-2018
31218,17-06-2004
31219,06-12-2000
31221,13-08-2008
31225,21-02-2018
31227,20-09-2014
31238,11-07-1987
31239,01-06-1992
31241,31-07-2018
31244,12-03-2006
31248,27-07-2016
31249,13-09-2017
31253,04-01-2012
31254,21-11-2013
31256,01-03-2007
31258,06-08-2001
31260,14-04-2014
31261,21-10-2018
31268,22-01-2017
31269,30-05-2018
31272,01-12-2018
31273,21-11-2016
31279,30-06-2018
31280,19-05-2003
31282,27-08-2018
31283,16-03-2019
31284,05-10-2006
31290,08-06-2001
31292,29-01-2011
31296,10-10-1989
31299,24-08-2019
31304,17-03-2011
31307,06-08-2019
31308,11-03-2011
31309,25-03-2019
31310,03-07-2018
31311,11-06-2018
31312,11-07-2016
31315,19-08-2017
31317,20-09-2018
31319,04-12-2001
31323,10-06-2001
31324,31-05-1989
31326,08-03-2018
31328,12-03-2016
31331,22-10-2018
31332,22-01-2019
31334,10-10-2005
31335,23-02-1991
31336,24-08-2016
31337,12-03-2014
31338,25-08-2017
31340,24-04-2019
31341,07-10-2018
31347,14-03-2012
31352,22-06-2018
31354,24-12-2018
31357,23-08-2018
31363,26-02-1995
31373,13-03-2019
31375,05-11-2010
31378,22-09-1965
31388,18-01-2017
31389,15-04-1989
31390,26-05-2013
31392,23-07-2007
31393,31-03-1984
31397,14-01-2013
31398,09-07-1982
31399,25-10-2009
31401,22-08-2016
31402,30-09-2016
31406,23-07-2015
31408,05-05-2019
31412,06-07-2014
31413,03-05-2016
31415,06-06-1979
31418,16-07-2015
31419,24-05-2010
31421,25-02-2004
31422,04-10-2017
31423,31-07-2017
31425,05-02-2011
31426,20-07-2009
31427,07-12-2008
31428,25-12-2002
31435,05-03-2009
31437,20-01-2003
31438,01-08-2019
31439,18-11-1999
31442,27-11-2015
31444,24-08-2019
31447,07-06-2013
31449,28-05-2010
31450,20-02-2018
31465,09-06-2018
31466,27-09-2018
31467,10-09-2011
31469,14-12-2011
31471,16-12-2009
31472,19-06-2015
31473,14-06-2005
31475,03-01-2008
31477,27-09-2018
31479,10-10-1994
31481,06-09-1997
31484,16-12-2010
31485,06-10-2006
31487,22-06-2019
31488,12-04-2019
31491,28-07-2019
31495,31-03-2011
31497,11-08-2019
31498,08-05-1999
31507,09-12-1995
31511,09-01-2016
31513,11-12-2018
31515,02-04-2016
31517,14-02-1989
31519,21-12-2018
31524,15-05-2016
31528,20-05-1993
31532,26-12-2016
31533,29-07-1994
31534,14-03-2018
31537,14-05-2009
31539,24-08-2019
31543,07-09-2011
31544,03-07-2018
31545,13-02-1993
31546,22-11-2006
31547,12-07-2008
31548,23-03-2019
31549,20-12-2010
31550,12-10-2013
31551,07-09-2001
31553,18-01-2002
31557,13-05-2016
31562,23-02-2013
31566,16-11-2005
31567,24-05-2018
31572,25-08-2014
31575,19-06-2003
31579,09-03-2005
31583,03-10-2018
31584,01-02-2003
31585,17-07-2014
31591,01-03-2019
31593,12-08-1990
31594,10-01-1999
31596,17-08-2019
31598,03-07-1985
31600,13-10-1976
31601,09-04-2008
31607,28-11-2007
31608,23-05-2006
31609,11-05-2015
31612,03-08-2002
31613,20-11-2014
31619,19-07-2018
31620,24-05-2019
31622,17-04-2017
31627,19-07-2019
31629,03-06-2019
31630,28-12-2018
31631,15-04-2014
31632,20-06-1989
31638,23-08-2017
31640,02-08-2019
31641,05-08-2010
31646,02-06-1983
31648,08-01-2014
31649,14-06-2019
31651,27-08-2018
31659,03-07-2014
31665,03-10-2017
31669,15-07-2018
31670,01-01-2007
31671,18-10-2015
31673,16-01-2004
31679,30-06-1995
31680,27-07-2019
31681,18-04-2016
31684,13-12-2018
31685,25-05-2019
31686,26-05-2019
31687,09-08-2015
31689,28-08-2004
31691,17-04-2011
31692,17-02-2018
31693,26-02-2014
31695,07-12-2017
31702,30-03-1995
31707,18-07-2019
31710,03-05-2017
31716,01-04-2018
31730,20-06-2018
31732,22-11-2015
31735,12-01-1998
31736,08-03-2013
31740,19-07-2018
31751,19-04-1992
31752,29-05-2019
31754,12-12-2006
31755,05-12-2007
31756,14-07-2002
31759,16-02-2010
31763,12-05-2011
31766,30-12-2015
31777,21-01-2019
31781,16-10-2010
31783,03-08-2019
31792,17-07-2007
31804,24-05-2008
31806,09-10-2016
31807,20-01-2017
31809,27-02-2018
31817,11-07-2008
31820,23-02-2013
31821,29-05-2019
31836,06-06-2019
31839,05-02-2009
31847,10-04-2019
31858,02-08-2004
31866,04-07-2017
31868,07-11-1985
31869,12-03-2019
31875,18-04-2019
31878,06-03-2008
31879,06-05-2007
31880,19-11-2018
31882,15-08-2008
31884,12-04-1993
31889,12-03-1990
31890,14-04-2003
31895,03-11-2014
31896,08-07-2003
31898,21-08-2017
31899,27-06-2005
31903,10-08-2004
31908,26-07-2004
31909,30-01-2002
31911,09-04-1993
31922,12-10-2003
31925,02-02-2019
31929,02-06-2018
31931,03-02-2011
31935,20-05-2007
31936,15-09-1997
31937,04-12-2006
31940,24-08-2009
31943,14-04-2018
31944,31-03-2011
31945,23-08-2012
31949,06-08-2007
31952,30-10-2016
31954,04-12-2017
31957,15-11-2015
31959,21-09-2018
31966,14-06-2018
31969,10-01-2002
31971,21-01-2001
31973,14-07-1981
31976,21-12-2018
31979,22-06-2018
31980,05-10-2018
31981,29-04-2016
31984,29-06-2019
31988,23-08-2018
31991,28-01-2003
31993,01-02-1990
31994,01-08-2006
32000,11-12-2014
32002,24-11-2014
32003,25-12-2007
32005,27-02-2018
32006,23-03-1992
32008,20-01-2017
32010,14-04-2014
32016,06-08-1991
32019,03-06-2003
32022,04-09-2011
32023,20-03-2017
32024,12-10-2018
32026,18-02-2018
32029,08-02-2018
32030,26-01-2019
32032,19-11-2017
32033,15-12-2014
32035,20-02-2019
32037,12-06-2005
32049,20-07-2018
32053,30-05-1984
32057,08-11-1995
32058,10-07-2010
32060,16-03-2007
32064,25-07-2006
32065,19-04-2017
32067,24-01-2013
32075,13-07-2017
32079,02-10-2007
32087,30-11-2007
32092,25-02-2019
32094,30-01-2009
32099,14-12-2017
32102,22-06-2005
32107,27-11-1974
32109,05-08-2017
32118,18-06-2014
32119,01-07-2016
32120,20-01-2017
32121,03-10-2013
32123,27-05-2019
32125,24-07-2008
32131,05-12-2010
32133,18-03-2011
32134,05-12-2016
32136,17-03-2019
32137,23-02-2013
32142,03-09-2018
32146,20-04-1991
32148,16-08-2019
32151,02-11-1993
32152,08-03-1992
32153,04-10-2018
32156,18-10-2016
32157,30-04-2005
32162,03-05-2011
32166,26-07-2016
32169,30-08-2019
32170,14-04-2017
32174,03-12-2004
32190,11-08-2019
32191,29-05-2018
32195,07-02-2019
32197,07-12-2014
32199,04-07-2015
32200,29-04-2014
32206,04-08-2009
32207,17-11-2012
32216,06-04-2019
32218,18-02-2019
32222,01-02-1993
32223,22-03-2017
32225,31-01-2019
32228,22-02-1997
32229,05-08-2018
32232,04-10-2016
32238,15-03-1994
32243,20-04-1967
32244,22-06-2011
32246,07-04-2014
32249,30-03-2012
32253,30-09-2015
32259,05-08-2009
32265,03-04-2011
32276,12-10-2017
32281,30-12-2011
32282,03-12-2015
32286,08-10-2008
32288,15-09-2002
32289,11-11-2012
32292,09-09-2013
32294,31-07-2016
32296,08-08-2019
32300,07-04-2019
32302,17-10-2004
32306,24-10-2010
32308,12-03-1989
32315,15-01-2018
32317,16-09-2017
32318,23-07-2003
32323,19-05-2001
32332,26-09-1993
32336,24-07-1988
32337,14-12-2004
32343,28-08-2019
32345,25-01-1994
32347,14-03-1998
32349,11-01-2019
32350,17-10-2018
32355,28-04-2018
32356,04-02-2013
32367,17-07-1999
32374,14-11-2017
32376,05-11-2010
32377,16-01-2012
32379,31-07-2014
32382,28-05-2017
32383,15-10-2016
32384,21-01-2018
32387,03-03-2000
32389,04-10-2017
32391,28-04-2018
32392,01-03-2019
32401,11-06-2018
32402,21-06-2012
32403,28-10-2015
32404,29-07-2019
32405,12-09-2006
32407,25-01-2019
32408,15-12-1984
32411,03-12-2009
32412,05-12-1995
32416,30-07-1993
32417,14-07-2014
32420,02-05-2011
32421,29-08-2012
32423,11-02-2019
32435,11-05-2018
32442,22-08-1973
32448,22-12-1991
32453,19-02-2001
32454,27-01-1999
32455,27-12-2018
32456,02-03-2015
32457,20-04-1997
32459,17-09-2018
32460,11-11-2018
32461,24-04-2016
32462,31-01-2015
32464,29-11-2013
32466,06-06-2019
32467,10-06-2017
32468,22-10-2012
32469,29-01-1978
32470,21-03-2015
32474,04-02-2017
32477,06-02-2018
32478,24-06-2017
32480,22-08-1965
32481,17-03-2011
32485,06-04-2002
32486,03-07-2012
32487,06-03-2018
32489,10-05-2002
32490,29-04-2013
32497,19-04-1994
32498,29-10-2017
32499,14-06-2014
32502,03-06-2011
32503,11-06-2010
32505,13-10-2015
32508,22-06-2019
32509,12-08-1986
32512,03-02-2013
32513,21-05-2001
32514,09-01-2018
32516,04-01-2015
32519,06-03-2002
32521,20-02-1990
32528,18-09-2003
32530,07-07-2017
32538,13-02-2018
32542,23-03-2019
32543,07-04-2003
32544,20-09-2018
32546,02-12-1996
32549,25-06-2018
32552,27-03-2015
32556,26-04-2016
32562,26-01-2018
32566,20-01-2008
32569,22-09-2006
32572,04-03-2019
32574,14-12-2017
32575,18-08-2019
32576,21-08-2019
32584,30-04-2017
32585,04-12-2015
32586,07-11-2018
32587,26-12-2008
32590,13-04-2019
32591,15-08-2019
32593,22-11-1994
32595,06-04-2007
32597,17-07-2014
32599,08-02-1992
32604,14-09-2004
32608,03-08-2019
32610,19-08-2016
32612,10-01-2011
32620,13-03-2018
32621,27-08-2017
32623,09-03-2019
32624,16-03-2010
32631,23-09-1981
32633,02-06-2003
32634,05-06-2017
32636,23-04-2005
32640,09-06-2019
32645,30-08-2015
32648,12-02-2017
32650,01-04-2017
32653,29-04-2015
32660,19-07-2007
32662,27-08-2013
32667,10-07-2019
32668,03-04-2010
32669,05-03-2019
32670,20-07-1993
32672,01-02-2003
32673,04-09-2017
32674,03-08-2018
32675,26-12-2009
32676,12-06-2019
32677,26-04-2017
32679,12-01-2005
32680,23-08-1994
32682,14-01-2017
32687,01-12-2010
32690,08-08-2005
32694,07-02-2005
32695,06-05-2019
32696,15-12-2003
32701,30-09-2018
32702,25-07-2010
32703,21-11-1988
32710,25-08-1995
32716,14-02-1997
32719,04-03-2005
32721,08-07-2013
32726,21-05-1999
32743,16-01-2017
32744,06-04-2017
32745,13-02-2019
32749,22-08-2015
32752,26-09-1976
32753,05-07-2015
32759,28-05-2013
32764,06-05-2015
32766,19-11-2018
32770,14-10-2008
32778,14-05-1986
32780,29-11-2005
32782,12-12-2018
32787,04-02-1989
32792,17-11-1998
32794,18-06-2018
32795,08-09-2018
32798,21-09-2006
32801,21-03-2016
32802,01-06-2019
32803,20-09-2004
32807,21-01-2012
32816,28-07-2019
32818,30-06-2017
32819,13-01-2018
32820,04-03-2011
32822,21-04-2018
32823,21-09-2018
32825,09-01-1998
32834,08-12-2014
32837,15-04-2019
32838,25-02-2019
32844,20-03-2018
32848,19-05-2003
32849,09-11-2001
32855,17-02-2018
32859,10-08-2019
32860,16-06-2014
32863,06-08-2003
32865,09-06-2000
32866,17-10-2001
32870,28-06-2016
32879,06-08-2009
32884,12-02-2019
32885,15-11-2018
32888,15-02-2003
32890,23-07-2019
32891,29-11-2018
32894,09-11-2012
32897,14-12-2005
32898,08-07-2014
32899,10-04-2006
32904,04-09-1990
32906,30-01-1989
32909,10-07-2019
32918,13-09-2014
32920,12-04-1992
32921,19-01-1982
32927,30-11-2013
32928,07-11-2016
32929,14-08-2018
32931,18-12-1991
32936,03-06-2015
32943,03-03-2015
32944,09-10-2016
32945,14-12-2015
32947,20-03-2016
32951,11-07-2016
32952,01-05-2016
32954,14-01-2014
32956,26-07-2019
32960,03-06-2017
32964,13-01-2015
32968,02-11-2001
32969,18-03-2013
32971,31-03-2018
32980,19-06-2013
32982,24-08-2019
32986,20-02-2014
32987,30-08-2019
32995,20-02-2009
33003,01-09-1982
33006,08-12-2018
33007,05-04-2019
33009,30-07-2018
33012,14-02-2016
33016,03-05-2019
33020,30-08-2015
33022,11-10-1998
33026,06-02-2009
33027,06-06-2012
33028,07-02-2016
33029,23-01-2019
33031,13-02-2001
33035,29-08-2019
33037,07-02-2012
33046,25-05-1994
33047,11-08-2019
33049,27-02-2019
33052,31-10-2015
33055,06-09-1988
33060,22-12-2016
33064,30-08-1983
33066,06-07-2010
33067,08-11-2014
33076,22-12-2016
33078,18-02-2014
33081,06-11-2016
33085,22-09-2017
33087,27-05-2004
33088,21-10-1985
33089,01-03-2017
33090,07-10-2016
33098,26-04-2013
33104,01-08-2001
33108,14-10-2016
33110,21-07-2012
33111,10-05-2017
33113,25-05-2011
33114,04-05-2014
33117,15-10-2018
33119,24-06-2000
33122,02-07-2017
33131,21-03-2016
33133,25-07-2017
33134,02-08-2018
33149,22-04-2011
33151,07-01-2019
33152,21-08-2019
33154,15-05-2003
33156,13-05-2015
33157,28-08-2018
33158,05-07-1965
33160,29-08-1992
33164,11-08-2018
33170,28-08-2019
33175,13-06-2019
33176,24-01-2017
33184,27-07-2015
33192,15-04-2018
33193,19-07-2019
33195,20-05-2007
33196,16-02-2007
33200,11-10-2003
33202,03-08-1998
33216,31-08-2010
33219,06-11-2006
33220,09-03-2017
33221,28-10-1988
33225,05-02-2015
33227,18-03-2018
33230,13-08-2019
33231,11-11-2001
33233,12-10-2017
33237,06-02-2005
33241,27-03-2019
33244,22-12-2016
33246,20-05-2017
33255,29-08-2019
33259,10-06-2018
33260,22-11-2015
33262,04-04-2009
33265,20-01-2015
33270,20-07-2014
33271,22-07-2003
33273,01-10-2015
33275,23-02-2018
33277,08-06-2018
33278,19-09-1999
33280,09-12-2017
33282,28-06-2013
33283,06-11-2009
33289,30-11-2008
33294,05-02-2012
33295,20-08-1999
33296,14-09-2016
33306,26-04-2014
33307,02-06-1982
33309,28-03-1990
33311,30-01-1995
33314,24-06-2002
33315,26-04-1990
33318,28-01-1994
33319,15-06-2018
33325,01-08-2009
33326,20-05-2019
33327,23-05-2015
33330,21-05-2014
33333,09-11-2003
33335,02-01-2004
33339,15-01-2019
33342,20-07-2017
33344,19-08-2018
33346,07-12-2018
33352,22-12-2010
33358,16-07-2017
33359,17-03-1984
33365,05-09-2017
33368,28-01-2019
33369,07-08-2018
33376,08-08-2019
33378,26-04-2012
33379,13-12-2013
33386,05-03-2019
33390,14-04-2015
33391,03-03-2017
33395,09-01-2014
33396,12-02-2018
33399,20-03-2000
33401,09-08-1980
33405,13-01-2018
33406,02-12-2010
33407,01-03-2011
33409,25-05-2015
33411,07-04-1989
33412,01-04-2019
33413,31-01-1993
33415,25-10-2016
33416,13-04-2010
33417,09-03-2017
33422,19-01-2019
33424,28-09-2009
33425,14-08-2019
33430,29-09-2007
33431,15-03-1996
33437,04-12-2005
33443,09-01-2018
33446,17-01-2012
33450,19-08-2001
33451,17-05-2009
33454,02-03-2019
33459,28-12-2015
33463,05-07-2011
33464,09-06-2019
33466,10-02-2014
33469,29-01-2017
33471,30-06-2014
33474,25-07-2011
33475,25-09-1988
33481,29-06-2000
33482,25-08-2018
33484,17-08-2014
33486,18-10-2010
33490,18-10-2017
33491,07-10-2014
33498,11-07-2009
33502,07-11-2012
33505,26-04-2016
33506,05-02-2016
33509,10-08-2006
33512,27-01-1999
33515,21-09-2014
33516,15-12-2012
33519,21-09-2017
33520,03-12-2018
33522,26-09-2015
33530,25-05-2008
33544,03-02-2007
33547,13-02-2014
33548,29-05-2017
33555,08-04-1995
33565,27-01-2007
33566,28-03-2010
33568,09-11-2016
33571,29-06-2009
33573,10-02-2018
33576,12-09-2015
33578,05-08-2017
33579,29-09-2016
33580,12-08-2005
33581,01-08-2018
33587,15-10-2013
33588,20-08-1994
33589,16-06-2005
33593,15-03-2019
33594,13-08-2008
33595,17-10-2016
33596,05-09-2018
33597,01-06-2017
33598,05-05-2016
33600,15-06-2019
33604,10-10-2011
33605,22-09-2007
33609,22-01-2013
33613,25-09-2013
33619,29-01-2008
33621,26-11-2010
33624,31-05-2000
33627,17-06-2018
33632,17-07-2019
33634,04-05-2015
33636,25-06-2018
33640,12-03-2016
33642,21-05-2006
33651,08-07-2019
33654,04-07-1973
33655,23-02-1987
33656,20-04-2017
33659,27-06-2003
33660,27-04-2014
33661,09-05-2019
33664,08-05-2011
33667,15-05-2018
33668,24-08-1966
33669,26-08-2019
33673,19-09-2018
33675,15-11-2017
33676,18-03-2008
33680,27-08-2003
33681,18-05-2014
33682,13-05-2018
33683,23-04-2018
33685,30-10-2015
33688,09-09-1997
33690,23-10-2017
33692,25-04-2010
33694,15-08-2017
33696,20-03-2015
33700,02-08-2019
33701,02-08-2018
33706,14-02-2011
33713,15-08-2004
33714,22-08-2001
33721,02-03-2019
33722,28-04-2016
33723,05-10-2001
33724,03-03-2019
33725,08-11-2006
33730,12-11-2015
33732,26-04-2019
33733,28-08-2019
33735,14-11-2007
33739,02-06-2014
33741,02-03-2013
33748,06-06-2018
33753,02-10-2015
33758,21-10-2017
33764,14-08-2019
33767,21-03-2016
33770,20-06-2018
33773,27-09-1980
33776,18-05-2019
33779,09-01-2017
33784,23-03-2016
33786,01-07-1951
33790,18-02-2017
33792,25-01-2013
33793,27-01-2019
33798,05-06-2010
33799,01-05-2017
33801,13-07-2017
33803,29-07-2005
33808,30-11-2011
33812,07-03-2017
33813,01-01-2014
33816,17-05-2019
33817,09-03-2008
33823,03-05-2008
33829,05-01-2011
33832,10-06-2010
33833,30-07-2017
33836,13-02-2017
33840,17-08-2019
33843,26-07-2005
33844,30-11-2017
33845,16-03-2014
33847,30-12-2017
33848,16-09-2013
33849,26-03-1983
33850,01-07-2007
33851,14-08-2008
33852,07-01-2019
33853,31-08-2016
33854,09-03-1992
33855,11-09-2014
33858,15-10-2003
33860,04-12-2017
33862,10-02-2008
33868,07-07-2018
33870,22-07-1998
33871,12-11-1998
33873,16-11-2016
33875,02-12-2017
33876,20-04-2010
33879,04-12-2006
33881,20-08-2015
33885,02-01-2017
33887,03-07-2019
33889,23-01-2003
33890,22-12-2015
33894,20-11-1998
33896,09-08-2018
33897,06-12-2013
33898,20-12-2018
33899,25-08-2013
33904,02-06-2013
33905,22-02-2007
33910,21-12-1990
33914,15-09-1989
33916,30-08-2016
33918,28-03-2018
33919,27-05-2015
33921,22-06-2018
33923,25-01-2019
33925,20-04-2013
33934,07-01-2013
33952,30-03-2016
33953,18-07-2008
33958,10-05-2002
33959,06-12-1984
33960,21-03-2019
33962,07-09-2012
33963,28-08-2019
33965,06-08-2018
33979,25-03-2012
33986,30-11-2014
33987,19-11-2013
33988,22-10-2005
33989,24-07-2019
33993,24-09-2001
33996,08-05-2013
34004,13-05-2019
34009,19-03-2017
34012,06-08-2019
34014,31-07-2009
34018,04-02-2010
34019,28-10-2016
34021,01-07-2016
34022,13-03-2015
34026,22-09-2010
34028,15-02-2014
34029,06-04-2014
34031,01-04-2014
34032,14-11-2018
34034,25-07-2019
34035,30-11-1988
34038,25-01-2015
34040,31-08-1993
34041,14-10-2017
34042,29-04-2018
34044,09-03-2017
34046,07-09-2016
34051,02-09-1998
34054,15-05-2016
34057,21-12-2003
34058,17-08-2018
34060,14-12-2007
34066,06-10-2006
34067,08-07-2017
34072,16-01-2017
34073,06-06-2018
34078,17-05-2017
34086,12-06-1998
34089,07-09-2017
34091,13-11-2014
34092,14-06-2016
34093,10-02-2009
34104,10-07-1979
34110,01-11-2018
34111,27-02-2014
34112,05-11-2016
34115,26-06-2004
34116,27-10-2010
34120,18-08-2008
34131,15-04-2018
34132,08-12-2013
34139,06-12-2002
34141,07-02-2013
34142,16-05-2013
34143,12-01-2017
34145,17-07-2009
34149,15-01-2001
34154,22-05-2019
34162,26-03-2014
34170,11-04-2016
34172,07-06-2004
34177,29-04-2004
34182,10-05-2015
34185,06-07-2019
34188,15-08-2005
34189,02-03-2009
34190,08-07-2000
34192,30-01-2009
34196,31-05-2010
34200,25-08-2019
34203,10-11-2004
34205,23-01-2015
34207,20-08-1988
34214,15-07-2015
34219,05-10-2016
34221,07-11-2018
34222,26-06-2016
34223,05-12-2003
34224,03-03-2019
34228,12-10-2010
34229,20-04-2018
34231,15-04-2015
34232,06-05-2018
34233,18-01-2013
34234,20-04-2010
34241,29-08-2016
34242,06-05-2014
34243,24-06-1978
34244,03-06-2018
34248,29-01-2018
34249,21-12-2018
34254,03-03-2009
34260,25-07-2014
34266,16-01-2016
34270,04-06-1997
34271,18-09-2013
34277,05-09-2017
34278,10-10-2015
34279,30-11-2018
34280,24-06-2011
34282,25-08-2019
34285,13-06-2000
34294,20-10-2016
34295,02-11-2018
34296,28-12-2012
34298,05-03-1999
34301,08-02-2019
34303,08-04-2018
34305,27-01-2016
34309,15-07-2000
34313,24-02-2008
34315,10-11-2011
34319,13-04-2011
34321,31-12-2018
34326,01-10-2017
34327,06-06-2001
34329,23-08-2018
34331,22-10-2013
34332,21-02-2019
34334,19-04-2004
34335,20-08-1994
34338,26-06-2017
34342,17-01-2017
34343,02-10-1991
34356,07-11-2016
34362,03-11-2011
34363,20-05-2019
34369,31-07-2019
34370,28-08-1988
34375,27-08-2019
34376,09-04-2006
34377,26-06-2018
34379,17-03-2015
34380,30-04-1996
34382,15-08-2019
34385,07-09-1988
34387,14-07-2016
34396,26-11-1984
34398,09-10-2001
34407,11-02-2013
34409,17-01-2018
34415,26-03-2012
34417,22-09-2017
34418,03-04-2016
34419,25-04-2012
34420,29-07-2016
34424,23-08-2005
34428,29-10-2010
34429,21-06-2018
34432,08-08-2018
34433,17-08-2006
34437,13-08-2014
34443,12-09-2010
34446,17-09-1999
34451,30-09-2016
34455,14-07-2016
34456,15-03-1984
34459,27-12-2015
34462,19-09-2000
34466,16-02-2019
34467,20-05-2009
34471,24-09-2018
34474,24-08-2016
34476,27-11-2018
34480,12-04-2017
34481,02-02-2006
34485,23-08-2019
34488,13-06-2012
34491,25-09-2017
34493,24-05-2005
34495,18-04-2000
34496,24-07-2005
34500,07-06-2001
34503,07-01-2011
34505,08-04-2019
34507,24-05-1996
34508,09-06-2014
34512,20-08-1986
34513,17-02-2017
34515,30-04-2009
34519,20-05-2001
34523,26-08-2017
34525,09-06-1961
34528,01-11-2016
34529,11-03-1983
34530,13-12-2013
34532,04-04-2007
34533,23-08-1973
34534,11-08-2019
34538,03-06-2013
34540,26-08-2018
34543,12-02-2011
34548,26-10-1998
34549,24-12-1999
34554,09-08-2005
34555,11-04-2018
34560,09-07-2005
34564,19-08-1987
34567,10-12-2009
34568,15-12-2017
34570,26-11-2008
34573,10-12-1982
34575,26-03-2004
34576,08-06-2018
34578,16-06-2016
34580,08-08-2016
34584,08-05-2016
34587,29-08-2004
34591,26-03-2005
34592,14-03-2015
34594,20-05-1973
34596,17-10-2018
34603,07-07-2019
34605,19-06-2007
34608,14-01-2019
34610,03-04-2007
34613,25-06-2017
34617,30-07-1970
34623,20-10-2016
34627,02-07-2018
34633,22-03-2013
34634,05-09-2001
34639,14-07-2018
34640,18-11-2013
34645,19-10-2003
34646,26-08-2007
34647,04-07-2018
34651,11-08-2019
34652,17-09-2018
34653,19-02-2019
34656,04-07-2012
34660,05-11-2017
34661,24-02-2018
34662,05-03-2018
34669,13-07-2004
34670,22-07-2019
34682,23-03-1994
34683,17-01-2017
34686,01-10-1986
34687,12-12-2018
34693,12-11-1990
34694,14-07-2011
34695,15-07-2013
34697,02-10-2018
34705,07-03-2018
34706,20-02-2019
34708,11-06-2012
34712,02-12-2016
34714,14-06-2013
34721,16-03-2011
34722,08-12-2002
34725,02-11-2011
34727,14-02-2017
34729,11-09-2013
34731,20-10-2018
34734,17-09-1993
34735,01-03-2017
34736,26-12-2014
34745,10-09-2013
34746,10-08-2016
34748,29-11-2015
34749,20-05-2018
34753,11-12-2016
34756,26-04-2018
34759,03-12-1973
34761,23-07-1994
34764,05-08-2017
34767,04-08-2019
34769,28-10-2016
34771,28-01-2000
34773,18-01-2009
34774,17-04-2013
34782,02-11-2011
34783,12-11-2018
34785,27-10-2018
34786,24-08-2017
34789,06-05-2011
34791,04-05-2010
34793,29-08-2019
34804,28-05-2019
34805,08-11-1992
34808,26-09-1966
34809,28-10-2014
34810,07-05-2009
34814,29-11-2011
34816,08-04-2014
34820,31-12-2001
34823,21-08-1995
34824,24-02-2011
34827,28-04-2012
34828,16-12-2016
34830,18-07-2005
34831,21-08-2019
34835,27-06-2019
34836,17-09-2014
34838,07-10-2011
34839,13-11-2014
34841,08-12-1994
34843,31-07-2019
34844,15-08-2012
34850,18-12-2018
34853,07-01-2009
34857,14-12-2018
34859,26-12-2012
34860,07-02-1979
34861,04-05-1970
34862,17-01-2019
34874,05-04-2019
34875,28-08-2019
34877,10-12-2013
34879,09-03-2016
34881,14-03-2016
34883,25-02-2018
34885,23-07-2016
34886,08-08-2019
34887,31-03-2012
34892,17-05-2018
34893,13-08-2014
34895,15-08-2016
34897,21-09-2004
34899,13-12-2017
34904,25-11-2012
34905,22-01-1991
34906,26-01-2017
34911,21-11-2000
34912,07-01-2011
34914,18-03-2009
34916,23-02-2010
34923,18-02-2019
34926,20-07-2019
34927,05-02-2013
34928,19-04-2017
34929,17-08-2019
34930,05-03-1987
34936,04-08-2019
34940,28-10-2018
34941,19-01-2016
34942,28-12-2013
34945,21-11-2013
34947,23-12-1996
34959,11-12-1999
34962,05-05-2017
34963,06-11-1989
34965,14-07-2010
34967,22-01-2003
34973,07-07-2013
34974,27-08-2019
34975,11-08-2018
34978,04-07-2018
34979,10-07-2008
34980,16-01-2015
34981,14-05-2018
34988,09-06-2018
34996,24-01-2008
34998,08-03-2007
35003,07-11-2008
35009,16-06-1984
35010,08-06-2019
35011,01-05-2001
35013,11-10-2015
35018,25-06-2018
35024,26-05-2018
35026,04-05-2017
35028,03-04-2015
35029,02-07-1994
35030,07-11-2018
35035,02-06-2018
35036,25-11-2006
35037,09-07-2014
35040,25-07-2017
35047,09-04-2016
35048,05-10-2018
35051,31-05-2017
35053,08-12-1997
35055,25-12-2018
35057,13-09-2008
35060,15-09-2018
35062,26-04-2005
35063,24-09-2011
35066,24-03-1998
35070,20-08-2019
35071,22-11-2018
35072,17-04-2019
35073,03-09-1983
35075,17-01-2018
35085,11-02-2017
35091,31-05-2018
35092,28-03-1992
35093,29-01-1999
35095,02-06-2019
35096,24-01-2018
35099,17-07-2005
35100,21-05-2016
35107,04-11-2015
35109,23-02-2002
35111,11-04-2015
35112,13-08-2006
35113,18-06-2010
35114,25-12-2015
35115,18-08-2015
35119,22-03-2017
35126,09-05-2016
35128,21-11-2016
35131,17-05-2015
35132,29-01-2015
35135,13-11-1989
